Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Milner N.","6701747062;","Models of rationality and mental health rights",1981,"International Journal of Law and Psychiatry","4","1-2",,"35","52",,,"10.1016/0160-2527(81)90019-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019756085&doi=10.1016%2f0160-2527%2881%2990019-4&partnerID=40&md5=38aa500e13e717299bac6814301e4ce4","University of Hawaii, Honolulu, HI 96822, United States","Milner, N., University of Hawaii, Honolulu, HI 96822, United States",,"psychotropic agent; article; attitude; forensic psychiatry; human; human rights; mental disease; patient compliance; psychology; schizophrenia; theoretical model; Attitude of Health Personnel; Forensic Psychiatry; Human; Mental Disorders; Models, Theoretical; Patient Advocacy; Patient Compliance; Psychotropic Drugs; Schizophrenia; Schizophrenic Psychology","Milner, N.; University of Hawaii, Honolulu, HI 96822, United States",Article,"Final","",Scopus,2-s2.0-0019756085
"Toffel-Nadolny P.","6602473993;","On the infrared-spectroscopic identification of mannitol [ZUM INFRAROTSPEKTROSKOPISCHEN NACHWEIS VON MANNIT]",1981,"Archiv fur Kriminologie","168","5-6",,"133","138",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019732440&partnerID=40&md5=3b5694387cc57c1be586e90d34a31243","Direkt. Polizeitechn. Untersuch., 1000 Berlin 62, Germany","Toffel-Nadolny, P., Direkt. Polizeitechn. Untersuch., 1000 Berlin 62, Germany",,"mannitol; diamorphine; mannitol; street drug; drug identification; infrared spectrometry; methodology; article; crystallization; forensic medicine; infrared radiation; spectroscopy; Crystallization; English Abstract; Forensic Medicine; Heroin; Infrared Rays; Mannitol; Spectrum Analysis; Street Drugs",,Article,"Final","",Scopus,2-s2.0-0019732440
"Clardy D.O., Ragle J.L.","6602907989;6507366150;","Stability of phencyclidine in stored blood",1981,"Clinical Toxicology","18","8",,"929","934",,10,"10.3109/15563658108990320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019729556&doi=10.3109%2f15563658108990320&partnerID=40&md5=d1f4cbdf7f7c14a4089110fc468d74aa","Orange County Sheriff-Coroner Forensic Science Services, Santa Ana, CA, 92702, United States","Clardy, D.O., Orange County Sheriff-Coroner Forensic Science Services, Santa Ana, CA, 92702, United States; Ragle, J.L., Orange County Sheriff-Coroner Forensic Science Services, Santa Ana, CA, 92702, United States",,"phencyclidine; phencyclidine; article; blood; drug stability; forensic medicine; human; mass fragmentography; time; blood; blood and hemopoietic system; blood storage; drug degradation; drug stability; human cell; in vitro study; normal human; Drug Stability; Forensic Medicine; Human; Mass Fragmentography; Phencyclidine; Time Factors","Clardy, D.O.; Orange County Sheriff-Coroner Forensic Science Services, Santa Ana, CA, 92702, United States",Article,"Final","",Scopus,2-s2.0-0019729556
"Jarlais D.C.D., Joseph H., Dole V.P.","56990451200;7006259387;7006427567;","LONG‐TERM OUTCOMES AFTER TERMINATION FROM METHADONE MAINTENANCE TREATMENT",1981,"Annals of the New York Academy of Sciences","362","1",,"231","238",,30,"10.1111/j.1749-6632.1981.tb12812.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019729280&doi=10.1111%2fj.1749-6632.1981.tb12812.x&partnerID=40&md5=78bd492602aec084bfa537fe2641fcd7","New York State Division of Substance Abuse Services, Two World Trade Center, New York, New York, 10047, United States; The Community Treatment Foundation, New York, New York, 10021, United States","Jarlais, D.C.D., New York State Division of Substance Abuse Services, Two World Trade Center, New York, New York, 10047, United States; Joseph, H., New York State Division of Substance Abuse Services, Two World Trade Center, New York, New York, 10047, United States; Dole, V.P., The Community Treatment Foundation, New York, New York, 10021, United States",,"alcohol; amphetamine; cocaine; diamorphine; methadone; sedative agent; tranquilizer; methadone; age; drug abuse; epidemiology; ethnic or racial aspects; forensic medicine; maintenance therapy; prevention; sex difference; therapy; addiction; adult; alcoholism; article; female; follow up; human; male; opiate addiction; Adult; Alcoholism; Evaluation Studies; Female; Follow-Up Studies; Human; Male; Methadone; Opioid-Related Disorders; Substance-Related Disorders; Support, U.S. Gov't, P.H.S.","Jarlais, D.C.D.; New York State Division of Substance Abuse Services, , New York, New York, 10047, United States",Article,"Final","",Scopus,2-s2.0-0019729280
"Goenechea S.","7003502395;","Extraction procedures for basic compounds [BEMERKUNGEN ZUM EXTRAKTIONSVERHALTEN BASISCHER VERBINDUNGEN]",1981,"Beitrage zur Gerichtlichen Medizin","Vol. 39",,,"167","170",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019726921&partnerID=40&md5=525230ad2238df9078bab3ccecf4cac8","Inst. Rechtsmed., Univ. Bonn, D-5300 Bonn, Germany","Goenechea, S., Inst. Rechtsmed., Univ. Bonn, D-5300 Bonn, Germany",,"aconitine; benzatropine mesilate; benzocaine; chloroform; chlorpromazine; clomethiazole; clomipramine; cocaine; cyproheptadine; desipramine; dibenzepin; diphenhydramine; doxepin; imipramine; meclozine; methadone; noscapine; noxiptiline; opipramol; pethidine; promazine; promethazine; protriptyline; reserpine; strychnine; tricyclic antidepressant agent; trimipramine; chemistry; drug isolation; forensic science; nonhuman; theoretical study; article; forensic medicine; human; intoxication; metabolism; methodology; pH; English Abstract; Forensic Medicine; Human; Hydrogen-Ion Concentration; Poisoning",,Article,"Final","",Scopus,2-s2.0-0019726921
"Erkens M., Kellner H.","6701539719;7007165165;","Toxicologic studies on the course of thallium poisoning [TOXIKOLOGISCHE VERLAUFSSTUDIEN AN THALLIUMINTOXIKATIONEN]",1981,"Beitrage zur Gerichtlichen Medizin","Vol. 39",,,"157","161",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019726920&partnerID=40&md5=a067eb3d268b35c8e90ed9ba6c89b429","Abt. Rechtsmed., Med. Fak., RWTH, D-5100 Aachen, Germany","Erkens, M., Abt. Rechtsmed., Med. Fak., RWTH, D-5100 Aachen, Germany; Kellner, H., Abt. Rechtsmed., Med. Fak., RWTH, D-5100 Aachen, Germany",,"thallium; thallium; case report; diagnosis; drug blood level; drug delivery system; drug efficacy; drug elimination; drug overdose; drug urine level; hemodialysis; human; intoxication; methodology; oral drug administration; therapy; toxicology; adult; article; case report; differential diagnosis; female; forensic medicine; suicide; Adult; Case Report; Diagnosis, Differential; Female; Forensic Medicine; Human; Suicide; Thallium",,Article,"Final","",Scopus,2-s2.0-0019726920
"Von Meyer L., Kauert G., Drasch G.","55610401500;7006689987;7006074954;","Comparison of enzyme-immunochemical and gas-chromatographic methods for determination of morphine in blood [VERGLEICH DER ENZYM-IMMUNOCHEMISCHEN UND GASCHROMATOGRAPHISCHEN MORPHINBESTIMMUNG IM BLUT]",1981,"Beitrage zur Gerichtlichen Medizin","Vol. 39",,,"113","117",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019726914&partnerID=40&md5=928953df1977f5b042f778b71769ced3","Inst. Rechtsmed., Univ. Munchen, D-8000 Munchen 2, Germany","Von Meyer, L., Inst. Rechtsmed., Univ. Munchen, D-8000 Munchen 2, Germany; Kauert, G., Inst. Rechtsmed., Univ. Munchen, D-8000 Munchen 2, Germany; Drasch, G., Inst. Rechtsmed., Univ. Munchen, D-8000 Munchen 2, Germany",,"morphine; nalorphine; morphine; blood; blood and hemopoietic system; drug analysis; drug blood level; drug determination; gas chromatography; human; immunochemistry; theoretical study; article; comparative study; enzyme immunoassay; forensic medicine; methodology; Chromatography, Gas; Comparative Study; English Abstract; Forensic Medicine; Human; Immunoenzyme Techniques; Morphine",,Article,"Final","",Scopus,2-s2.0-0019726914
"Vycudilik W.","7004409189;","Detection of drugs in biologic specimens [DER ARZNEIMITTELNACHWEIS IM BIOLOGISCHEN UNTERSUCHUNGSGUT]",1981,"Beitrage zur Gerichtlichen Medizin","Vol. 39",,,"397","427",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019726909&partnerID=40&md5=c2ceaf378a7eec5cfad4c9f44871f22b","Chem. Abt., Inst. Gericht. Med., Univ. Wien, A-1090 Wien, Austria","Vycudilik, W., Chem. Abt., Inst. Gericht. Med., Univ. Wien, A-1090 Wien, Austria",,"aconitine; amitriptyline; amolanone; amphetamine; analgesic agent; anisindione; antidepressant agent; barbituric acid derivative; caffeine; chlorphenotane; cocaine; codeine; dextropropoxyphene; diethazine; diethylstilbestrol; harmine; imipramine; local anesthetic agent; meprobamate; mescaline; methadone; morphine; nicotine; pethidine; phenytoin; picrotoxin; primidone; procainamide; promazine; quinine; scopolamine; trihexyphenidyl; unclassified drug; drug; psychotropic agent; chromatography; colorimetry; drug analysis; drug determination; drug isolation; gas chromatography; human; in vitro study; methodology; nonhuman; spectrophotometry; theoretical study; thin layer chromatography; article; forensic medicine; English Abstract; Forensic Medicine; Human; Pharmaceutical Preparations; Psychotropic Drugs",,Article,"Final","",Scopus,2-s2.0-0019726909
"Dahse G.","6602760290;","Drug abuse as a disease in the terms of health insurance [DROGENMISSBRAUCH ALS KRANKHEIT IM SINNE DER KRANKENVERSICHERUNG]",1981,"Beitrage zur Gerichtlichen Medizin","Vol. 39",,,"303","306",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019726903&partnerID=40&md5=8eeebeadedf605e9c20a104198fcb301","Landgericht Munchen I, D-8000 Munchen, Germany","Dahse, G., Landgericht Munchen I, D-8000 Munchen, Germany",,"alcohol; drug abuse; forensic medicine; general aspects of disease; health insurance; human; insurance; legal aspect; medicolegal aspect; addiction; article; German Federal Republic; health insurance; English Abstract; Germany, West; Human; Insurance, Health; Substance-Related Disorders",,Article,"Final","",Scopus,2-s2.0-0019726903
"Terada M., Yoshimura S., Yamamoto T., Kuroiwa Y.","35476313600;7201663246;57218984715;25943924200;","A case report on the detection of amobarbital, bromvalerylurea and levomepromazine from the postmortally burnt body",1981,"Japanese Journal of Legal Medicine","35","6",,"456","461",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019724402&partnerID=40&md5=abed061debaab89462b4b24ef8e4829c","Dept. Leg. Med., Sch. Med., Kyorin Univ., Tokyo, Japan","Terada, M., Dept. Leg. Med., Sch. Med., Kyorin Univ., Tokyo, Japan; Yoshimura, S., Dept. Leg. Med., Sch. Med., Kyorin Univ., Tokyo, Japan; Yamamoto, T., Dept. Leg. Med., Sch. Med., Kyorin Univ., Tokyo, Japan; Kuroiwa, Y., Dept. Leg. Med., Sch. Med., Kyorin Univ., Tokyo, Japan",,"amobarbital; bromisoval; levomepromazine; autopsy; burn; drug determination; drug interaction; drug intoxication; fatality; fire; forensic medicine; gas chromatography; human cell; injury; intoxication; normal human",,Article,"Final","",Scopus,2-s2.0-0019724402
"Tewari S.N.","7102047068;","Thin layer chromatographic technique for the separation and identification of synthetic hypnotic drugs and its application in forensic toxicology",1981,"Indian Journal of Criminology and Criminalistics","1","4",,"175","177",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019722733&partnerID=40&md5=2a75979b4bad723cb8effde64156c704","Toxicol. Div., Chem. Examiner's Lab., Forensic Sci. Lab., Uttar Pradesh, Lucknow, India","Tewari, S.N., Toxicol. Div., Chem. Examiner's Lab., Forensic Sci. Lab., Uttar Pradesh, Lucknow, India",,"allobarbital; amobarbital; aprobarbital; barbital; barbituric acid derivative; bellindon; brallobarbital; butethal; cyclobarbital; heptabarb; hydroxyzine; methylphenobarbital; nealbarbital; pentobarbital; phenobarbital; secobarbital; seconesin; talbutal; thiopental; tuinal; unclassified drug; vesparax; drug determination; forensic medicine; intoxication; methodology; thin layer chromatography; toxicology",,Article,"Final","",Scopus,2-s2.0-0019722733
"Saishyo A., Sato T., Yokokoshi A.","6508115021;57207197685;6506672084;","Study on the contents of juvenile delinquency. First report: The juvenile drug abusers",1981,"Bulletin of the Criminological Research Department","Vol. 1981",,,"16","18",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019722575&partnerID=40&md5=3805819758c094f4534735000cd31149",,"Saishyo, A.; Sato, T.; Yokokoshi, A.",,"adolescent; central nervous system; criminal behavior; drug abuse; forensic medicine; juvenile delinquency; legal aspect",,Article,"Final","",Scopus,2-s2.0-0019722575
"Mikhov Chr.","6507075123;","Intoxication with petrol derivatives",1981,"Pediatriya","20","6",,"639","644",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019722367&partnerID=40&md5=d55f24d347048547537879ef718bb3eb","Katedra Pediatr., VMI, Plovdiv, Bulgaria","Mikhov Chr., Katedra Pediatr., VMI, Plovdiv, Bulgaria",,"gasoline; kerosene; naphthalene; age; drug intoxication; etiology; fatality; forensic medicine; human cell; infant; intoxication; lung disease; oral drug administration; preliminary communication; preschool child; respiratory system; school child; stomach; stomach lavage; therapy",,Article,"Final","",Scopus,2-s2.0-0019722367
"Money J., Bennett R.G.","35598822500;55426192800;","Postadolescent paraphilic sex offenders: Antiandrogenic and counseling therapy follow-up",1981,"International Journal of Mental Health","10","2-3",,"122","133",,18,"10.1080/00207411.1981.11448890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019718702&doi=10.1080%2f00207411.1981.11448890&partnerID=40&md5=7b24a8c6fe2b224e7795b8fc674d14ab","Dept. Psychiat. Behav. Sci., Johns Hopkins Univ., Baltimore, MD 21205, United States","Money, J., Dept. Psychiat. Behav. Sci., Johns Hopkins Univ., Baltimore, MD 21205, United States; Bennett, R.G., Dept. Psychiat. Behav. Sci., Johns Hopkins Univ., Baltimore, MD 21205, United States",,"medroxyprogesterone acetate; adult; central nervous system; counseling; drug abuse; forensic medicine; sexual crime; sexual deviation; therapy",,Article,"Final","",Scopus,2-s2.0-0019718702
"Kaferstein H.","7006709260;","Nonvolatile organic poisons in putrefied bodies: Possibilities for detection and evaluation [SCHWER FLUCHTIGE ORGANISCHE GIFTE IN FAULNISLEICHEN - NACHWEISBARKEIT UND BEURTEILUNGSMOGLICHKEITEN]",1981,"Beitrage zur Gerichtlichen Medizin","Vol. 39",,,"119","124",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019654125&partnerID=40&md5=eb202b5b80840db3a013bb340ab12b10","Inst. Rechtsmed., Univ. Koln, D-5000 Koln 30, Germany","Kaferstein, H., Inst. Rechtsmed., Univ. Koln, D-5000 Koln 30, Germany",,"amobarbital; barbituric acid derivative; bromisoval; carbromal; carbromide; glutethimide; hypnotic agent; pentobarbital; phenobarbital; poison; pyrithyldione; secobarbital; sedative agent; unclassified drug; hypnotic sedative agent; autopsy; drug analysis; drug blood level; drug tissue level; forensic toxicology; human; human experiment; intoxication; putrefaction; article; cadaver; forensic medicine; methodology; English Abstract; Forensic Medicine; Human; Hypnotics and Sedatives; Postmortem Changes",,Article,"Final","",Scopus,2-s2.0-0019654125
"Unterdorfer H., Battista H.J.","6701632912;6701483431;","Suicidal poisoning with rifampicin [RIFAMPICIN-INTOXIKATION MIT TODLICHEM AUSGANG]",1981,"Beitrage zur Gerichtlichen Medizin","Vol. 39",,,"393","396",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019653683&partnerID=40&md5=7be6a3fad25e36680003fc1eb961d0d5","Inst. Gericht. Med., Univ. Innsbruck, A-6020 Innsbruck, Austria","Unterdorfer, H., Inst. Gericht. Med., Univ. Innsbruck, A-6020 Innsbruck, Austria; Battista, H.J., Inst. Gericht. Med., Univ. Innsbruck, A-6020 Innsbruck, Austria",,"alcohol; rifampicin; rifampicin; adverse drug reaction; autopsy; case report; drug blood level; drug intoxication; drug overdose; drug tissue level; drug toxicity; fatality; human; intoxication; suicide; adult; article; forensic medicine; male; Adult; Case Report; English Abstract; Forensic Medicine; Human; Male; Rifampin; Suicide",,Article,"Final","",Scopus,2-s2.0-0019653683
"Schutz H., Fitz H.","7101837455;7003495683;","Analytical chemistry and metabolism of triazolam, a benzodiazepine derivative with side effects of forensic importance [ANALYTIK UND BIOTRANSFORMATION VON TRIAZOLAM (HALCION®), EINEM NEUEN BENZODIAZEPIN MIT FORENSISCH RELEVANTEN NEBENWIRKUNGEN]",1981,"Beitrage zur Gerichtlichen Medizin","Vol. 39",,,"339","346",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019653682&partnerID=40&md5=d3961a9d6815f40b4f83972f4ca47d3d","Inst. Rechtsmed., Justus-Liebig-Univ., D-6300 Giessen, Germany","Schutz, H., Inst. Rechtsmed., Justus-Liebig-Univ., D-6300 Giessen, Germany; Fitz, H., Inst. Rechtsmed., Justus-Liebig-Univ., D-6300 Giessen, Germany",,"clotiazepam; fosazepam; triazolam; Anti Anxiety Agents, Benzodiazepine; anxiolytic agent; triazolam; biotransformation; chromatography; drug analysis; drug identification; drug toxicity; forensic science; hallucination; intoxication; nonhuman; theoretical study; article; biotransformation; forensic medicine; human; metabolism; Anti-Anxiety Agents, Benzodiazepine; Biotransformation; Forensic Medicine; Human; Support, Non-U.S. Gov't; Triazolam",,Article,"Final","",Scopus,2-s2.0-0019653682
"Sticht G., Ramme H., Dotzauer G.","7005432759;6602956298;7004379136;","Morphologic and toxicologic findings in a corpse exhumed after 17 years [MORPHOLOGISCHE UND TOXIKOLOGISCHE BEFUNDE NACH 17JAHRIGER LIEGEZEIT EINER LEICHE]",1981,"Beitrage zur Gerichtlichen Medizin","Vol. 39",,,"177","183",,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019653486&partnerID=40&md5=f47f5aa2ca7e657edd3d817a3e2fd147","Inst. Rechtsmed., Univ. Koln, D-5000 Koln 30, Germany","Sticht, G., Inst. Rechtsmed., Univ. Koln, D-5000 Koln 30, Germany; Ramme, H., Inst. Rechtsmed., Univ. Koln, D-5000 Koln 30, Germany; Dotzauer, G., Inst. Rechtsmed., Univ. Koln, D-5000 Koln 30, Germany",,"parathion; parathion; autopsy; case report; drug toxicity; forensic medicine; forensic toxicology; human; intoxication; article; cadaver; male; methodology; English Abstract; Forensic Medicine; Human; Male; Parathion; Postmortem Changes",,Article,"Final","",Scopus,2-s2.0-0019653486
"Kupov Ya. I., Zarikov P.M., Belova I.V., Yenikeyeva Ch. A.","36821796100;6506719533;36928455300;36823806700;","On the possibility of estimating near shot distance from Makarov pistol",1981,"Sudebno-Meditsinskaya Ekspertiza","24","4",,"19","20",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019630655&partnerID=40&md5=7a9e947a6fc741049a9e20aca120a290","Kaf. Sudebn. Med., Med. Inst., Ryazan, Russian Federation","Kupov Ya., I., Kaf. Sudebn. Med., Med. Inst., Ryazan, Russian Federation; Zarikov, P.M., Kaf. Sudebn. Med., Med. Inst., Ryazan, Russian Federation; Belova, I.V., Kaf. Sudebn. Med., Med. Inst., Ryazan, Russian Federation; Yenikeyeva Ch., A., Kaf. Sudebn. Med., Med. Inst., Ryazan, Russian Federation",,"gunpowder; pistol; unclassified drug; firing distance; forensic medicine; injury; article; audiovisual equipment; methodology; Forensic Medicine; Models, Structural",,Article,"Final","",Scopus,2-s2.0-0019630655
"Fartushny A.F.","6603620455;","Chromatospectrophotometrical estimation of the derivatives of isonicotinic acid in biological matter",1981,"Sudebno-Meditsinskaya Ekspertiza","24","4",,"42","44",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019628925&partnerID=40&md5=5ff87b26a7423e58e79a3f2fed4f4df8","Obl. Bjuro Sudebn. Med. Ekspertizy, Donetsk, Ukraine","Fartushny, A.F., Obl. Bjuro Sudebn. Med. Ekspertizy, Donetsk, Ukraine",,"isonicotinic acid derivative; unclassified drug; isonicotinic acid; chromatography; drug determination; in vitro study; methodology; spectrophotometry; article; forensic medicine; human; thin layer chromatography; ultraviolet spectrophotometry; Chromatography, Thin Layer; Forensic Medicine; Human; Isonicotinic Acids; Spectrophotometry, Ultraviolet",,Article,"Final","",Scopus,2-s2.0-0019628925
"Fried J.M.","35997351500;","Antipsychotic drugs and the noninstitutionalized patient: A leap into the future or the past?",1981,"Journal of Clinical Psychopharmacology","1","5",,"323","325",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019619048&partnerID=40&md5=c4670859c3d6ffa7f224fcdbf7b59115","Boston, MA, United States","Fried, J.M., Boston, MA, United States",,"neuroleptic agent; article; case report; forensic psychiatry; human; human rights; legal aspect; male; United States; Antipsychotic Agents; Case Report; Forensic Psychiatry; Human; Male; Patient Advocacy; United States","Fried, J.M., Boston, MA, United States",Editorial,"Final","",Scopus,2-s2.0-0019619048
"Bezina A.A.","6506504397;","Agaric diffusion method for the detection of phosphororganic pesticides in cadaveric material",1981,"Sudebno-Meditsinskaya Ekspertiza","24","3",,"38","40",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019591358&partnerID=40&md5=5b23a2d164afd7dc1002eca8a1b20640","Obl. Bjuro Sudebn. Med. Ekspertizy, Lipetsk, Russian Federation","Bezina, A.A., Obl. Bjuro Sudebn. Med. Ekspertizy, Lipetsk, Russian Federation",,"organophosphate pesticide; pesticide; agar; organophosphate insecticide; autopsy; cadaver; drug determination; forensic medicine; human cell; methodology; article; brain level; cadaver; diffusion; enzyme assay; human; intestine; liver; Agar; Brain Chemistry; Cadaver; Diffusion; Enzyme Tests; Human; Insecticides, Organophosphate; Intestines; Liver",,Article,"Final","",Scopus,2-s2.0-0019591358
"Vencovsky E.","57180639400;","Notes on the so-called group contagion",1981,"Cesko-Slovenska Psychiatrie","77","2",,"105","109",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019549311&partnerID=40&md5=2604bb9339ba20317d90053e0e124672","Psychiat. Klin. GVL KU, Praha","Vencovsky, E., Psychiat. Klin. GVL KU, Praha",,"contagion; group; unclassified drug; central nervous system; forensic medicine; major clinical study; personality; article; crowding; human; psychological aspect; sociopathy; English Abstract; Human; Mass Behavior; Social Behavior Disorders",,Article,"Final","",Scopus,2-s2.0-0019549311
"Gagne P.","57213963327;","Treatment of sex offenders with medroxyprogesterone acetate",1981,"American Journal of Psychiatry","138","5",,"644","646",,91,"10.1176/ajp.138.5.644","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019523082&doi=10.1176%2fajp.138.5.644&partnerID=40&md5=75b878f1dd23e1a11228d40246b39df0","Dept. Psychiat., Sherbrooke Hosp., Sherbrooke, Que., Canada","Gagne, P., Dept. Psychiat., Sherbrooke Hosp., Sherbrooke, Que., Canada",,"medroxyprogesterone acetate; adult; central nervous system; controlled study; drug therapy; forensic medicine; milieu therapy; oral drug administration; sexual crime; therapy",,Article,"Final","",Scopus,2-s2.0-0019523082
"O'Connor D.J.","55658056385;","Glue sniffing and solvent abuse in the young population: Reviewing the problems",1981,"Police Surgeon","No. 19",,,"49","57",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019518069&partnerID=40&md5=917ffd4dcbd9ab8689258a3f792a24d9","Dept. Psychol., Univ. Newcastle Upon Tyne, United Kingdom","O'Connor, D.J., Dept. Psychol., Univ. Newcastle Upon Tyne, United Kingdom",,"glue; solvent; drug dependence; forensic medicine; intranasal drug administration; sniffing",,Article,"Final","",Scopus,2-s2.0-0019518069
"Molnar M.M., Popa I.","7102350566;55410348500;","Chromatographic study of some cardenolid glycozides",1981,"Farmacia","29","1",,"37","39",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019517554&partnerID=40&md5=bbb24accf06827df7f3684cb1b83e74d",,"Molnar, M.M.; Popa, I.",,"brucine; digitoxin; loganin; nux vomica; oleandrin; strychnine; unclassified drug; drug analysis; drug identification; drug intoxication; drug mixture; forensic medicine; in vitro study; intoxication; methodology; preliminary communication; theoretical study; thin layer chromatography",,Article,"Final","",Scopus,2-s2.0-0019517554
"Stead A.H., Allan A.R., Ardrey R.E., Bal T.S., Callaghan T.M., Gill R., Moffat A.C., Oon M.C.H.","7004885642;57197672416;6603089974;6701842486;55385008000;57206129964;24496656200;36905061700;","Drug Misuse — The Barbiturate Problem",1981,"Journal of the Forensic Science Society","21","1",,"41","53",,7,"10.1016/S0015-7368(81)71371-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019516778&doi=10.1016%2fS0015-7368%2881%2971371-9&partnerID=40&md5=fc9ef1df840f65be55e69bd17b4827f8","Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom","Stead, A.H., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom; Allan, A.R., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom; Ardrey, R.E., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom; Bal, T.S., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom; Callaghan, T.M., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom; Gill, R., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom; Moffat, A.C., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom; Oon, M.C.H., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom",,"amobarbital; barbital; barbituric acid derivative; butethal; cyclobarbital; metharbital; pentobarbital; phenobarbital; quinalbital; secobarbital; thiopental; unclassified drug; article; central nervous system; diagnosis; drug abuse; drug determination; drug misuse; high performance liquid chromatography; legal aspect; review","Stead, A.H.; Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom",Article,"Final","",Scopus,2-s2.0-0019516778
"Julian E.A., Plein E.M.","6701695692;6602809731;","Microcrystalline identification of drugs of abuse: The 'White Cross Suite'",1981,"Journal of Forensic Sciences","26","2",,"358","367",,3,"10.1520/jfs11369j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019514265&doi=10.1520%2fjfs11369j&partnerID=40&md5=a413555dd82e0de85742ca20b4d5cde7","Sch. Pharm., Univ. Wyoming, Laramie, Wyo. 82070, United States","Julian, E.A., Sch. Pharm., Univ. Wyoming, Laramie, Wyo. 82070, United States; Plein, E.M., Sch. Pharm., Univ. Wyoming, Laramie, Wyo. 82070, United States",,"crystallography; drug abuse; drug identification; forensic medicine; histology; methodology",,Article,"Final","",Scopus,2-s2.0-0019514265
"Beattie B., Roberts H., Dudley R.J.","7006523741;7201465378;7102777447;","The Extraction and Classification of Dyes from Cellulose Acetate Fibres",1981,"Journal of the Forensic Science Society","21","3",,"233","237",,11,"10.1016/S0015-7368(81)71391-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019512268&doi=10.1016%2fS0015-7368%2881%2971391-4&partnerID=40&md5=c4c0cfe63f1296d9d1a9c08853218f7a","Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom","Beattie, B., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom; Roberts, H., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom; Dudley, R.J., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom",,"cellulose acetate; dye; diagnosis; drug isolation; fiber; forensic medicine; methodology","Beattie, B.; Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom",Article,"Final","",Scopus,2-s2.0-0019512268
