Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Stacey B.R., Liss J., Behar R., Sadosky A., Parsons B., Masters E.T., Hlavacek P.",7006795941;57212120868;56178188000;6602971074;35828789400;56494695300;56382827400;,A systematic review of the effectiveness of policies restricting access to pregabalin,2017,BMC Health Services Research,17,1,600,,,,4,10.1186/s12913-017-2503-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028317122&doi=10.1186%2fs12913-017-2503-x&partnerID=40&md5=cdab2eefbdc6a967a714f2551fa357e8,"Center for Pain Relief at UWMC-Roosevelt, University of Washington, 4225 Roosevelt Way NE, Seattle, WA  98105, United States; Medical Research and Health Education Foundation, 7196 North Lake Drive, Columbus, GA  31909, United States; Pfizer Inc, 235 East 42nd Street, New York, NY  10017, United States","Stacey, B.R., Center for Pain Relief at UWMC-Roosevelt, University of Washington, 4225 Roosevelt Way NE, Seattle, WA  98105, United States; Liss, J., Medical Research and Health Education Foundation, 7196 North Lake Drive, Columbus, GA  31909, United States; Behar, R., Pfizer Inc, 235 East 42nd Street, New York, NY  10017, United States; Sadosky, A., Pfizer Inc, 235 East 42nd Street, New York, NY  10017, United States; Parsons, B., Pfizer Inc, 235 East 42nd Street, New York, NY  10017, United States; Masters, E.T., Pfizer Inc, 235 East 42nd Street, New York, NY  10017, United States; Hlavacek, P., Pfizer Inc, 235 East 42nd Street, New York, NY  10017, United States",Pregabalin; Prior authorization; Restriction policies; Step therapy,analgesic agent; pregabalin; cost benefit analysis; cost of illness; economics; health care delivery; health services research; human; neuralgia; pharmacy; protocol compliance; supply and distribution; United States; Analgesics; Cost of Illness; Cost-Benefit Analysis; Guideline Adherence; Health Services Accessibility; Health Services Research; Humans; Neuralgia; Pharmaceutical Services; Pregabalin; United States,"Stacey, B.R.; Center for Pain Relief at UWMC-Roosevelt, 4225 Roosevelt Way NE, United States; email: staceyb1@uw.edu",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85028317122,,IFSMS 2019,Drugs,Drugs
"Ristić M.M., Petković M., Etinski M.",46062458200;23051901600;24576425300;,Quantum chemical study on phenethylamines reveals new cation structures,2017,Computational and Theoretical Chemistry,1114,,,47,54,,4,10.1016/j.comptc.2017.05.029,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019923767&doi=10.1016%2fj.comptc.2017.05.029&partnerID=40&md5=2adfdc95f3386ad77d2c97b4a84bd140,"Faculty of Physical Chemistry, University of Belgrade, Studentski trg 12-16, P.O. Box 47, Belgrade, 11158, Serbia","Ristić, M.M., Faculty of Physical Chemistry, University of Belgrade, Studentski trg 12-16, P.O. Box 47, Belgrade, 11158, Serbia; Petković, M., Faculty of Physical Chemistry, University of Belgrade, Studentski trg 12-16, P.O. Box 47, Belgrade, 11158, Serbia; Etinski, M., Faculty of Physical Chemistry, University of Belgrade, Studentski trg 12-16, P.O. Box 47, Belgrade, 11158, Serbia",Amphetamine; Cation; Density function theory; Metamphetamine; Phenylethylamine,,"Ristić, M.M.; Faculty of Physical Chemistry, Studentski trg 12-16, P.O. Box 47, Serbia; email: ristic@ffh.bg.ac.rs",Article,Final,,Scopus,2-s2.0-85019923767,,IFSMS 2019,Drugs,Drugs
"Nickley J., Pesce A.J., Krock K.",57193497917;35472766500;57197812490;,A sensitive assay for urinary cocaine metabolite benzoylecgonine shows more positive results and longer half-lives than those using traditional cut-offs,2017,Drug Testing and Analysis,9,8,,1214,1216,,4,10.1002/dta.2153,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014394986&doi=10.1002%2fdta.2153&partnerID=40&md5=2a8e9a24e5102a0d012600ec4792adbe,"Precision Diagnostics LLC, Laboratory, 4215 Sorrento Valley Boulevard, San Diego, CA  92121, United States","Nickley, J., Precision Diagnostics LLC, Laboratory, 4215 Sorrento Valley Boulevard, San Diego, CA  92121, United States; Pesce, A.J., Precision Diagnostics LLC, Laboratory, 4215 Sorrento Valley Boulevard, San Diego, CA  92121, United States; Krock, K., Precision Diagnostics LLC, Laboratory, 4215 Sorrento Valley Boulevard, San Diego, CA  92121, United States",benzoylecgonine; cocaine; half-life; sensitive assay; urine,"benzoylecgonine; cocaine; benzoylecgonine; cocaine; algorithm; Article; concentration (parameters); drug abuse; drug withdrawal; false negative result; half life time; human; limit of quantitation; liquid chromatography-mass spectrometry; major clinical study; priority journal; sensitivity analysis; urinalysis; validation study; analogs and derivatives; cocaine dependence; half life time; limit of detection; liquid chromatography; metabolism; procedures; substance abuse; tandem mass spectrometry; urine; Chromatography, Liquid; Cocaine; Cocaine-Related Disorders; Half-Life; Humans; Limit of Detection; Substance Abuse Detection; Tandem Mass Spectrometry","Pesce, A.J.; Precision Diagnostics LLC, 4215 Sorrento Valley Boulevard, United States; email: pesceaj@ucmail.uc.edu",Article,Final,"All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85014394986,,IFSMS 2019,Drugs,Drugs
"Al-Attas A.S., Nasr J.J., Shalan S., Belal F.",6506880045;16176263100;54988351700;56256873300;,"First derivative spectrofluorimetric determination of zopiclone and its degradation product, 2-amino-5-chloropyridine, in pharmaceutical formulations with preliminary tool in biological fluids for clinical evidence of zopiclone intake",2017,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,181,,,148,152,,4,10.1016/j.saa.2017.03.036,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016161100&doi=10.1016%2fj.saa.2017.03.036&partnerID=40&md5=9b5c80220fe77beefbbf11fe790e076f,"Department of Chemistry, Faculty of Science, Al Faisaliah Campus, King Abdulaziz University, Jeddah, 21533, Saudi Arabia; Department of Pharmaceutical Analytical Chemistry, Faculty of Pharmacy, Mansoura University, Mansoura, 35516, Egypt","Al-Attas, A.S., Department of Chemistry, Faculty of Science, Al Faisaliah Campus, King Abdulaziz University, Jeddah, 21533, Saudi Arabia; Nasr, J.J., Department of Pharmaceutical Analytical Chemistry, Faculty of Pharmacy, Mansoura University, Mansoura, 35516, Egypt; Shalan, S., Department of Pharmaceutical Analytical Chemistry, Faculty of Pharmacy, Mansoura University, Mansoura, 35516, Egypt; Belal, F., Department of Pharmaceutical Analytical Chemistry, Faculty of Pharmacy, Mansoura University, Mansoura, 35516, Egypt",Biological fluids; Drug monitoring; Spectrofluorimetry; Stability-indicating; Zopiclone,"Degradation; Drug products; Patient monitoring; Biological fluids; Drug monitoring; Spectrofluorimetry; Stability-indicating; Zopiclone; Body fluids; 2-amino-5-chloropyridine; azabicyclo derivative; piperazine derivative; pyridine derivative; zopiclone; adult; chemistry; drug monitoring; drug stability; human; limit of detection; male; pH; procedures; reproducibility; spectrofluorometry; statistical model; young adult; Adult; Azabicyclo Compounds; Drug Monitoring; Drug Stability; Humans; Hydrogen-Ion Concentration; Limit of Detection; Linear Models; Male; Piperazines; Pyridines; Reproducibility of Results; Spectrometry, Fluorescence; Young Adult","Nasr, J.J.; Department of Pharmaceutical Analytical Chemistry, Egypt; email: nasrjj@mans.edu.eg",Article,Final,,Scopus,2-s2.0-85016161100,,IFSMS 2019,Drugs,Drugs
"Wang H., Li L., Chen H., Zeng Y., Chen H., Chen Q., Lin H., Tian Z., Liu G.",57195203986;57195199933;57195203544;22987182700;56158665700;56571691200;57195197637;7202984726;7501461092;,Application of Surface-enhanced Raman Spectroscopy in the Fast Screening of Phosphodiesterase Type 5 Inhibitors,2017,Gaodeng Xuexiao Huaxue Xuebao/Chemical Journal of Chinese Universities,38,6,,1040,1045,,4,10.7503/cjcu20160710,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026249439&doi=10.7503%2fcjcu20160710&partnerID=40&md5=63bd4ebdef01a54700545074b6679afb,"Xiamen Institute for Food and Drug Quality Control, Xiamen, 361012, China; College of the Environment & Ecology, State Key Laboratory of Marine Environmental Science, Xiamen University, Xiamen, 361102, China; PERSer Nanotechnology Ltd. Co., Xiamen, 361005, China; College of Chemistry & Chemical Engineering, Xiamen University, Xiamen, 361005, China","Wang, H., Xiamen Institute for Food and Drug Quality Control, Xiamen, 361012, China; Li, L., Xiamen Institute for Food and Drug Quality Control, Xiamen, 361012, China; Chen, H., Xiamen Institute for Food and Drug Quality Control, Xiamen, 361012, China; Zeng, Y., College of the Environment & Ecology, State Key Laboratory of Marine Environmental Science, Xiamen University, Xiamen, 361102, China, PERSer Nanotechnology Ltd. Co., Xiamen, 361005, China; Chen, H., College of Chemistry & Chemical Engineering, Xiamen University, Xiamen, 361005, China; Chen, Q., College of the Environment & Ecology, State Key Laboratory of Marine Environmental Science, Xiamen University, Xiamen, 361102, China, PERSer Nanotechnology Ltd. Co., Xiamen, 361005, China; Lin, H., College of Chemistry & Chemical Engineering, Xiamen University, Xiamen, 361005, China; Tian, Z., College of Chemistry & Chemical Engineering, Xiamen University, Xiamen, 361005, China; Liu, G., College of the Environment & Ecology, State Key Laboratory of Marine Environmental Science, Xiamen University, Xiamen, 361102, China",High sensitivity; Non-targeting quick screening; Phosphodiesterase type 5(PDE-5); Surface-enhanced Raman spectroscopy,Raman spectroscopy; Health products; High sensitivity; Illegal adulterants; On-site inspection; Phosphodiesterases; Pretreatment process; Screening techniques; Surface enhanced Raman spectroscopy; Esters,"Liu, G.; College of the Environment & Ecology, China; email: guokunliu@xmu.edu.cn",Article,Final,,Scopus,2-s2.0-85026249439,,IFSMS 2019,Drugs,Drugs
"Vaughn M.G., Salas-Wright C.P., Oh S.",35238865200;57207591970;57192803785;,"Trends in heroin access among adolescents in the United States, 2002–2014",2017,Preventive Medicine,99,,,67,68,,4,10.1016/j.ypmed.2017.01.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013054091&doi=10.1016%2fj.ypmed.2017.01.019&partnerID=40&md5=3b8d6d9b78d7a157c8c323779f5a10dc,"School of Social Work, College for Public Health and Social Justice, Saint Louis University, 3550 Lindell Blvd., St. Louis, MO  63103, United States; School of Social Work, Boston University, 264 Bay State Road, Boston, MA  02215, United States; School of Social Work, The University of Texas at Austin, 1925 San Jacinto Blvd D3500, Austin, TX  78712-0358, United States","Vaughn, M.G., School of Social Work, College for Public Health and Social Justice, Saint Louis University, 3550 Lindell Blvd., St. Louis, MO  63103, United States; Salas-Wright, C.P., School of Social Work, Boston University, 264 Bay State Road, Boston, MA  02215, United States; Oh, S., School of Social Work, The University of Texas at Austin, 1925 San Jacinto Blvd D3500, Austin, TX  78712-0358, United States",,diamorphine; illicit drug; diamorphine; street drug; adolescent; child; human; Letter; major clinical study; risk factor; substance use; trend study; United States; adolescent; female; high risk behavior; male; questionnaire; supply and distribution; United States; Adolescent; Female; Heroin; Humans; Male; Risk-Taking; Street Drugs; Surveys and Questionnaires; United States,"Vaughn, M.G.; School of Social Work, 3550 Lindell Blvd., United States; email: mvaughn9@slu.edu",Letter,Final,,Scopus,2-s2.0-85013054091,,IFSMS 2019,Drugs,Drugs
"Lanzarotta A., Falconer T., McCauley H., Lorenz L., Albright D., Crowe J., Batson J.",21834370300;14012144900;7004228407;57189849028;7004939078;36870050700;56810961700;,Simultaneous Orthogonal Drug Detection Using Fully Integrated Gas Chromatography with Fourier Transform Infrared Detection and Mass Spectrometric Detection,2017,Applied Spectroscopy,71,5,,1050,1059,,4,10.1177/0003702816668534,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018975838&doi=10.1177%2f0003702816668534&partnerID=40&md5=202515bbe2590d08f123134671590836,"FDA Forensic Chemistry Center, 6751 Steger Dr., Cincinnati, OH  45237, United States","Lanzarotta, A., FDA Forensic Chemistry Center, 6751 Steger Dr., Cincinnati, OH  45237, United States; Falconer, T., FDA Forensic Chemistry Center, 6751 Steger Dr., Cincinnati, OH  45237, United States; McCauley, H., FDA Forensic Chemistry Center, 6751 Steger Dr., Cincinnati, OH  45237, United States; Lorenz, L., FDA Forensic Chemistry Center, 6751 Steger Dr., Cincinnati, OH  45237, United States; Albright, D., FDA Forensic Chemistry Center, 6751 Steger Dr., Cincinnati, OH  45237, United States; Crowe, J., FDA Forensic Chemistry Center, 6751 Steger Dr., Cincinnati, OH  45237, United States; Batson, J., FDA Forensic Chemistry Center, 6751 Steger Dr., Cincinnati, OH  45237, United States",Cannabinoids; forensic; gas chromatography-infrared; gas chromatography-mass spectrometry; GC/IR; GC/MS,Drug products; Fourier transforms; Gases; Infrared detectors; Ionization of gases; Mass spectrometers; Mass spectrometry; Cannabinoids; forensic; Gas chromatography-mass spectrometry; GC/IR; GC/MS; Gas chromatography,"Lanzarotta, A.; FDA Forensic Chemistry Center, 6751 Steger Dr., United States; email: Adam.Lanzarotta@fda.hhs.gov",Article,Final,,Scopus,2-s2.0-85018975838,,IFSMS 2019,Drugs,Drugs
[No author name available],[No author id available],Arymo ER--a new abuse-deterrent morphine formulation,2017,The Medical letter on drugs and therapeutics,59,1519,,68,69,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055616238&partnerID=40&md5=0307ec1e0bf2c1f9e322c7f4bc8da048,,,,"morphine; narcotic analgesic agent; abuse deterrent formulation; chemistry; delayed release formulation; human; morphine addiction; pain; pathophysiology; treatment outcome; Abuse-Deterrent Formulations; Analgesics, Opioid; Delayed-Action Preparations; Humans; Morphine; Morphine Dependence; Pain; Treatment Outcome",,Article,Final,,Scopus,2-s2.0-85055616238,,IFSMS 2019,Drugs,Drugs
"Fojtíková L., Holubová B., Kuchař M.",57015213600;55857836500;15073238200;,New psychoactive substances [Nové psychoaktivní látky],2017,Chemicke Listy,111,4,,234,238,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018822782&partnerID=40&md5=a76026533dfa016e77147f53b5e6d9b9,"Ústav biochemie a mikrobiologie, VŠCHT Praha, Technická 5, Praha 6, 166 28, United States; Ústav chemie přírodních látek, VŠCHT Praha, Technická 5, Praha 6, 166 28, Czech Republic; Laboratoř forenzní analýzy biologicky aktivních látek, VŠCHT Praha, Technická 5, Praha 6, 166 28, Czech Republic","Fojtíková, L., Ústav biochemie a mikrobiologie, VŠCHT Praha, Technická 5, Praha 6, 166 28, United States; Holubová, B., Ústav biochemie a mikrobiologie, VŠCHT Praha, Technická 5, Praha 6, 166 28, United States; Kuchař, M., Ústav chemie přírodních látek, VŠCHT Praha, Technická 5, Praha 6, 166 28, Czech Republic, Laboratoř forenzní analýzy biologicky aktivních látek, VŠCHT Praha, Technická 5, Praha 6, 166 28, Czech Republic",,,,Article,Final,,Scopus,2-s2.0-85018822782,,IFSMS 2019,Drugs,Drugs
"Nakhla D.S., Hussein L.A., Magdy N., Abdallah I.A., Hassan H.E.",57211383080;56004779600;56157406900;55846414300;15843429800;,Precise simultaneous quantification of methadone and cocaine in rat serum and brain tissue samples following their successive i.p. administration,2017,Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences,1048,,,19,29,,4,10.1016/j.jchromb.2017.01.048,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012188244&doi=10.1016%2fj.jchromb.2017.01.048&partnerID=40&md5=b0c8438e4a767b21d01ff8cfade2f7a5,"Department of Pharmaceutical Sciences, University of Maryland, School of Pharmacy, Baltimore, MD, United States; Department of Pharmaceutical Chemistry, Faculty of Pharmacy, Misr International University, Cairo, Egypt; Department of Pharmaceutical Analytical Chemistry, Faculty of Pharmacy, Ain Shams University, Cairo, Egypt; Department of Analytical Chemistry, Faculty of Pharmacy, University of Sadat City, Sadat City, Egypt; Department of Pharmaceutics and Industrial Pharmacy, Faculty of Pharmacy, Helwan University, Cairo, Egypt","Nakhla, D.S., Department of Pharmaceutical Sciences, University of Maryland, School of Pharmacy, Baltimore, MD, United States, Department of Pharmaceutical Chemistry, Faculty of Pharmacy, Misr International University, Cairo, Egypt; Hussein, L.A., Department of Pharmaceutical Analytical Chemistry, Faculty of Pharmacy, Ain Shams University, Cairo, Egypt; Magdy, N., Department of Pharmaceutical Analytical Chemistry, Faculty of Pharmacy, Ain Shams University, Cairo, Egypt; Abdallah, I.A., Department of Pharmaceutical Sciences, University of Maryland, School of Pharmacy, Baltimore, MD, United States, Department of Analytical Chemistry, Faculty of Pharmacy, University of Sadat City, Sadat City, Egypt; Hassan, H.E., Department of Pharmaceutical Sciences, University of Maryland, School of Pharmacy, Baltimore, MD, United States, Department of Pharmaceutics and Industrial Pharmacy, Faculty of Pharmacy, Helwan University, Cairo, Egypt",Brain; Cocaine; HPLC; Methadone; Rats; Serum,"Assays; Body fluids; Brain; Extraction; High performance liquid chromatography; Liquids; Potassium compounds; Rating; Rats; Tissue; Chromatographic separations; Cocaine; Drug-drug interactions; HPLC; Liquid-liquid extraction; Methadone; Methadone maintenance therapies; Serum; Drug interactions; acetonitrile; cocaine; hexane; ibuprofen; imipramine; methadone; potassium dihydrogen phosphate; tetrahydropalmatine; triethylamine; venlafaxine; central stimulant agent; cocaine; methadone; narcotic analgesic agent; accuracy; adult; animal experiment; animal tissue; area under the curve; Article; brain tissue; calibration; controlled study; drug clearance; drug determination; drug disposition; drug stability; elution; flow rate; high performance liquid chromatography; limit of quantitation; linear regression analysis; liquid chromatograph; liquid liquid extraction; male; maximum plasma concentration; nonhuman; pH; priority journal; quantitative analysis; rat; serum; validation study; animal; blood; brain; high performance liquid chromatography; human; metabolism; procedures; reproducibility; Sprague Dawley rat; substance abuse; Analgesics, Opioid; Animals; Brain; Central Nervous System Stimulants; Chromatography, High Pressure Liquid; Cocaine; Humans; Liquid-Liquid Extraction; Male; Methadone; Rats; Rats, Sprague-Dawley; Reproducibility of Results; Substance Abuse Detection","Hassan, H.E.; Department of Pharmaceutical Sciences, United States; email: hhassan@rx.umaryland.edu",Article,Final,,Scopus,2-s2.0-85012188244,,IFSMS 2019,Drugs,Drugs
"Bagheri F., Piri K., Mohsenifar A., Ghaderi S.",57192573651;25321073500;14323676100;57192558029;,FRET-based nanobiosensor for detection of scopolamine in hairy root extraction of Atropa belladonna,2017,Talanta,164,,,593,600,,4,10.1016/j.talanta.2016.12.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006830386&doi=10.1016%2fj.talanta.2016.12.013&partnerID=40&md5=95f9e3bf04d31305dc056cec1827567d,"Department of Biotechnology, College of Agriculture, Bu-Ali Sina University, Hamedan, Iran; Research Pharmaceutical Center, School of pharmacy, Kermanshah University of Medical SciencesKermanshah, Iran; Research and Development Department of NanozinoTehran, Iran; Department of Chemistry, Bu-Ali Sina University, Hamedan, Iran","Bagheri, F., Department of Biotechnology, College of Agriculture, Bu-Ali Sina University, Hamedan, Iran, Research Pharmaceutical Center, School of pharmacy, Kermanshah University of Medical SciencesKermanshah, Iran; Piri, K., Department of Biotechnology, College of Agriculture, Bu-Ali Sina University, Hamedan, Iran; Mohsenifar, A., Research and Development Department of NanozinoTehran, Iran; Ghaderi, S., Department of Chemistry, Bu-Ali Sina University, Hamedan, Iran",Cd/Te quantum dots; FRET; Hairy roots; M2 muscarinic receptor; Nanobiosensor; Tropane alkaloids,Alkaloids; Cadmium telluride; Forster resonance energy transfer; Gene transfer; II-VI semiconductors; Metabolites; Nanocrystals; Plant extracts; Atropa belladonnas; Donor and acceptor; Gene transfer techniques; Hairy roots; Muscarinic receptor; Nanobiosensor; Transgenic hairy roots; Tropane alkaloids; Semiconductor quantum dots; quantum dot; scopolamine bromide; Agrobacterium; Atropa belladonna; chemistry; fluorescence resonance energy transfer; genetic procedures; light related phenomena; metabolism; nanotechnology; oxidation reduction reaction; plant leaf; plant root; plant stem; procedures; time factor; Agrobacterium; Atropa belladonna; Biosensing Techniques; Fluorescence Resonance Energy Transfer; Nanotechnology; Optical Phenomena; Oxidation-Reduction; Plant Leaves; Plant Roots; Plant Stems; Quantum Dots; Scopolamine Hydrobromide; Time Factors,"Piri, K.; Department of Biotechnology, Iran; email: khpiri@gmail.com",Article,Final,,Scopus,2-s2.0-85006830386,,IFSMS 2019,Drugs,Drugs
"Jiang Y.-B., Zhong M., Hu M.-X., Chen L., Gou Y., Zhou J., Wu P.-E., Ma Y.-Y.",56579386900;57211904654;55237978500;57193454905;56490049100;56978336900;56489132700;55928174600;,Spectrum-effect relationships between high performance liquid chromatography fingerprint and Analgesic property of anisodus tanguticus (Maxim) pascher (Solanaceae) roots,2017,Tropical Journal of Pharmaceutical Research,16,2,,379,386,,4,10.4314/tjpr.v16i2.17,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014114960&doi=10.4314%2ftjpr.v16i2.17&partnerID=40&md5=cfa0fb4d021ec7fb0425b6917773ccc6,"College of Pharmacy, Chengdu University of Traditional Chinese Medicine, Chengdu, 611137, China; Analytical Chemistry Department, West China Frontier Pharmatech Co., Ltd, National Chengdu Center for Safety Evaluation of Drugs, Chengdu, 610041, China; Laboratory for Traditional Chinese Medicine and Ethnic Medicine, Sichuan Institute for Food and Drug Control, Chengdu, 610079, China","Jiang, Y.-B., College of Pharmacy, Chengdu University of Traditional Chinese Medicine, Chengdu, 611137, China; Zhong, M., Analytical Chemistry Department, West China Frontier Pharmatech Co., Ltd, National Chengdu Center for Safety Evaluation of Drugs, Chengdu, 610041, China; Hu, M.-X., College of Pharmacy, Chengdu University of Traditional Chinese Medicine, Chengdu, 611137, China; Chen, L., College of Pharmacy, Chengdu University of Traditional Chinese Medicine, Chengdu, 611137, China; Gou, Y., Laboratory for Traditional Chinese Medicine and Ethnic Medicine, Sichuan Institute for Food and Drug Control, Chengdu, 610079, China; Zhou, J., Laboratory for Traditional Chinese Medicine and Ethnic Medicine, Sichuan Institute for Food and Drug Control, Chengdu, 610079, China; Wu, P.-E., Laboratory for Traditional Chinese Medicine and Ethnic Medicine, Sichuan Institute for Food and Drug Control, Chengdu, 610079, China; Ma, Y.-Y., College of Pharmacy, Chengdu University of Traditional Chinese Medicine, Chengdu, 611137, China",Analgesic activity; Anisodus tanguticus root; Bivariate correlation analysis; HPLC-DAD fingerprint,anisodamine; anisodine; Anisodus tanguticus extract; atropine; plant extract; scopolamine; unclassified drug; Article; controlled study; female; high performance liquid chromatography; male; mouse; nonhuman; plant root; Solanaceae; validation process,"Ma, Y.-Y.; College of Pharmacy, China; email: cdtcmma@163.com",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85014114960,,IFSMS 2019,Drugs,Drugs
"Demir Özkay Ü., Can Ö.D., Turan N., Kaya Çavuşoǧlu B.",34869531000;12804536700;57191645461;57195403946;,Synthesis and antinociceptive activities of some novel benzimidazole-piperidine derivatives,2017,Turkish Journal of Chemistry,41,5,,672,684,,4,10.3906/kim-1612-76,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033771675&doi=10.3906%2fkim-1612-76&partnerID=40&md5=3b02071592f7a51a5a9b40ad23dd1c31,"Department of Pharmacology, Faculty of Pharmacy, Anadolu University, Eskişehir, Turkey; Department of Pharmaceutical Chemistry, Faculty of Pharmacy, Anadolu University, Eskişehir, Turkey","Demir Özkay, Ü., Department of Pharmacology, Faculty of Pharmacy, Anadolu University, Eskişehir, Turkey; Can, Ö.D., Department of Pharmacology, Faculty of Pharmacy, Anadolu University, Eskişehir, Turkey; Turan, N., Department of Pharmacology, Faculty of Pharmacy, Anadolu University, Eskişehir, Turkey; Kaya Çavuşoǧlu, B., Department of Pharmaceutical Chemistry, Faculty of Pharmacy, Anadolu University, Eskişehir, Turkey",Benzimidazole; Formalin test; Hot-plate test; Paw-pressure test; Piperidine; Rotarod,,"Can, Ö.D.; Department of Pharmacology, Turkey; email: ozgurdt@anadolu.edu.tr",Article,Final,,Scopus,2-s2.0-85033771675,,IFSMS 2019,Drugs,Drugs
"Musaddiq S., Saeed M.S., Riaz N., Nazir M., Khatoon T., Jabbar A., Ismail T., Ashraf M., Khakwani S., Ashraf A., Saleem M.",55781901400;57214402009;6603458495;26321748000;56270529800;56626203100;55776652000;55544464800;6507578830;57196296990;57189332419;,Aervfuranoside: A new chlorinated dibenzofuran glycoside and other metabolites from the flowers of aerva javanica,2017,Journal of the Chemical Society of Pakistan,39,4,,572,577,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032581601&partnerID=40&md5=515c14a5e031b145ed7b2166ccacf65f,"Department of Chemistry, Baghdad-ul-Jadeed Campus, Islamia University of Bahawalpur, Bahawalpur, 63100, Pakistan; Department of Chemistry, Kutchehry Campus, Women University Multan, Multan, 60000, Pakistan; Department of Chemistry, Government Sadiq College Women University, Bahawalpur, Bahawalpur, 63100, Pakistan","Musaddiq, S., Department of Chemistry, Baghdad-ul-Jadeed Campus, Islamia University of Bahawalpur, Bahawalpur, 63100, Pakistan, Department of Chemistry, Kutchehry Campus, Women University Multan, Multan, 60000, Pakistan; Saeed, M.S., Department of Chemistry, Baghdad-ul-Jadeed Campus, Islamia University of Bahawalpur, Bahawalpur, 63100, Pakistan; Riaz, N., Department of Chemistry, Baghdad-ul-Jadeed Campus, Islamia University of Bahawalpur, Bahawalpur, 63100, Pakistan; Nazir, M., Department of Chemistry, Government Sadiq College Women University, Bahawalpur, Bahawalpur, 63100, Pakistan; Khatoon, T., Department of Chemistry, Government Sadiq College Women University, Bahawalpur, Bahawalpur, 63100, Pakistan; Jabbar, A., Department of Chemistry, Baghdad-ul-Jadeed Campus, Islamia University of Bahawalpur, Bahawalpur, 63100, Pakistan; Ismail, T.; Ashraf, M., Department of Chemistry, Baghdad-ul-Jadeed Campus, Islamia University of Bahawalpur, Bahawalpur, 63100, Pakistan; Khakwani, S., Department of Chemistry, Kutchehry Campus, Women University Multan, Multan, 60000, Pakistan; Ashraf, A., Department of Chemistry, Baghdad-ul-Jadeed Campus, Islamia University of Bahawalpur, Bahawalpur, 63100, Pakistan; Saleem, M., Department of Chemistry, Baghdad-ul-Jadeed Campus, Islamia University of Bahawalpur, Bahawalpur, 63100, Pakistan",Aerva javanica; Characterization; Enzyme Inhibition; Secondary Metabolites,,"Saleem, M.; Department of Chemistry, Pakistan; email: drsaleem_kr@yahoo.com",Article,Final,,Scopus,2-s2.0-85032581601,,IFSMS 2019,Drugs,Drugs
"Shahid M.G., Baig S., Nadeem M., Cheema T.A., Nelofar R., Saleem M.",56589525100;25644865800;57205264857;36112717100;57195391696;57201314660;,Biosynthesis of ergot alkaloids from Penicillium commune using response surface methodology (RSM ),2017,Pakistan Journal of Botany,49,4,,1569,1578,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027716627&partnerID=40&md5=666b371f58fe94ec029c49bbb852d2b0,"Department of Botany, Government College University, Lahore, Pakistan; Faculty of Life Sciences, University of Central Punjab, Lahore, Pakistan; Food and Biotechnology Research Centre, PCSIR Laboratories Complex, Lahore, Pakistan; Department of Botany, University of the Punjab, New Campus, Lahore, Pakistan","Shahid, M.G., Department of Botany, Government College University, Lahore, Pakistan; Baig, S., Faculty of Life Sciences, University of Central Punjab, Lahore, Pakistan; Nadeem, M., Food and Biotechnology Research Centre, PCSIR Laboratories Complex, Lahore, Pakistan; Cheema, T.A., Department of Botany, Government College University, Lahore, Pakistan; Nelofar, R., Food and Biotechnology Research Centre, PCSIR Laboratories Complex, Lahore, Pakistan; Saleem, M., Department of Botany, University of the Punjab, New Campus, Lahore, Pakistan",Box-Behnken design; Ergot alkaloids; Penicillium commune; Plackett-Burman design; Response surface methodology; Static surface culture fermentation,,"Shahid, M.G.; Department of Botany, Pakistan; email: memunaghafoorshahid@gmail.com",Article,Final,,Scopus,2-s2.0-85027716627,,IFSMS 2019,Drugs,Drugs
