Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
Klemenc S.,6506718739;,In common batch searching of illicit heroin samples - Evaluation of data by chemometrics methods,2001,Forensic Science International,115,1--2,NA,43,52,NA,42,10.1016/S0379-0738(00)00306-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035227050&doi=10.1016%2fS0379-0738%2800%2900306-6&partnerID=40&md5=5535d624c63c36f65f1b161baa580e15,"Forensic Science Institute, Ministry of the Interior, Vodovodna 95, 1000 Ljubljana, Slovenia","Klemenc, S., Forensic Science Institute, Ministry of the Interior, Vodovodna 95, 1000 Ljubljana, Slovenia",Chemometrics; Common batch; Forensic; Heroin; Hierarchical clustering (HCA); k-Nearest neighbour (k-NN); Principal component analysis (PCA),"diamorphine; article; chemometric analysis; dilution; drug classification; gas chromatography; heroin dependence; mass spectrometry; principal component analysis; priority journal; Analysis of Variance; Cluster Analysis; Data Interpretation, Statistical; Factor Analysis, Statistical; Forensic Medicine; Gas Chromatography-Mass Spectrometry; Heroin; Humans; Multivariate Analysis; Numerical Analysis, Computer-Assisted; Street Drugs; Substance Abuse Detection; Time Factors","Klemenc, S.; Forensic Science Institute, Vodovodna 95, 1000 Ljubljana, Slovenia; email: sonja.klemenc@mnz.si",Article,Final,NA,Scopus,2-s2.0-0035227050,,IFSMS 2001,Drugs,Drugs
"Janhunen K., Cole M.D.",6507040336;7401806353;,Development of a predictive model for batch membership of street samples of heroin,1999,Forensic Science International,102,1,NA,1,11,NA,19,10.1016/S0379-0738(99)00033-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032986899&doi=10.1016%2fS0379-0738%2899%2900033-X&partnerID=40&md5=3e1d6962f7933e9e74eee24232cec1d9,"Forensic Science Unit, Dept. Pure Appl. Chem., Univ. S., Glasgow, United Kingdom","Janhunen, K., Forensic Science Unit, Dept. Pure Appl. Chem., Univ. S., Glasgow, United Kingdom; Cole, M.D., Forensic Science Unit, Dept. Pure Appl. Chem., Univ. S., Glasgow, United Kingdom",Batch membership; Drug profiling; Fisher's linear discriminant modelling; Heroin; Opiates,"diamorphine; morphine 6 acetate; noscapine; opiate; papaverine; article; cluster analysis; discriminant analysis; drug determination; experimental model; gas chromatography; priority journal; Chromatography, Gas; Discriminant Analysis; Heroin; Narcotics; Noscapine; Papaverine; Predictive Value of Tests","Cole, M.D.; Forensic Science Unit, 204 George Street, Glasgow G1 1XW, United Kingdom; email: m.d.cole@strath.ac.uk",Article,Final,NA,Scopus,2-s2.0-0032986899,,IFSMS 2001,Drugs,Drugs
"Franzosa E.S., Harper C.W.",,The logo index for tablets and capsules,2000,US. Department of Justice Drug Enforcement Administration,,,,,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
,,Drug characterization/impurity profiling; background and concepts,2000,United Nations International Drug Control Programme,,,,,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
"Kirkbride K.P., Ward A.D., Jenkins N.F., Klass G., Coumbaros J.C.",56337473100;55107639800;7201534024;6602385262;7801471626;,"Synthesis of 4-methyl-5-arylpyrimidines and 4-arylpyrimidines: Route specific markers for the Leuckardt preparation of amphetamine, 4-methoxyamphetamine, and 4-methylthioamphetamine",2001,Forensic Science International,115,1--2,NA,53,67,NA,35,10.1016/S0379-0738(00)00311-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035219867&doi=10.1016%2fS0379-0738%2800%2900311-X&partnerID=40&md5=23e664ee658aa8e723d15bf73543768e,"Forensic Science Centre, 21 Divett Place, Adelaide, SA 5000, Australia; Department of Chemistry, University of Adelaide, North Terrace, Adelaide, SA 5000, Australia; Department of Chemical Technology, University of South Australia, Pooraka, SA 5095, Australia","Kirkbride, K.P., Forensic Science Centre, 21 Divett Place, Adelaide, SA 5000, Australia; Ward, A.D., Department of Chemistry, University of Adelaide, North Terrace, Adelaide, SA 5000, Australia; Jenkins, N.F., Department of Chemistry, University of Adelaide, North Terrace, Adelaide, SA 5000, Australia; Klass, G., Department of Chemical Technology, University of South Australia, Pooraka, SA 5095, Australia; Coumbaros, J.C., Department of Chemical Technology, University of South Australia, Pooraka, SA 5095, Australia",4- (4-Methoxybenzyl)pyrimidine; 4-(4-Methylthiobenzyl)pyrimidine; 4-Benzylpyrimidine; 4-Methoxyamphetamine; 4-Methyl-5-(4-methoxyphenyl)pyrimidin e; 4-Methyl-5-(4-methylthiophenyl )pyrimidine; 4-Methyl-5-phenylpyrimidine; 4-Methylthioamphetam ine; Amphetamine; Designer drugs; Leuckardt reaction; Solid phase microextraction,4 (4 methoxybenzyl)pyrimidine; 4 (4 methylthiobenzyl)pyrimidine; 4 benzylpyrimidine; 4 methoxyamphetamine; 4 methyl 5 (4 methoxyphenyl)pyrimidine; 4 methyl 5 (4 methylthiophenyl)pyrimidine; 4 methyl 5 phenylpyrimidine; 4 methylthioamphetamine; amphetamine; pyrimidine derivative; unclassified drug; article; drug identification; drug screening; drug synthesis; laboratory; priority journal; solid phase extraction; tablet; technique; Amphetamines; Forensic Medicine; Gas Chromatography-Mass Spectrometry; Humans; Pyrimidines; Street Drugs; Substance Abuse Detection,"Kirkbride, K.P.; Forensic Science Centre, 21 Divett Place, Adelaide 5000, Australia",Article,Final,NA,Scopus,2-s2.0-0035219867,,IFSMS 2001,Drugs,Drugs
"Jonson C.S.L., Artizzu N.",7003317216;36875290200;,Factors influencing the extraction of impurities from Leuckart amphetamine,1998,Forensic Science International,93,2--3,NA,99,116,NA,12,10.1016/S0379-0738(98)00036-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032507768&doi=10.1016%2fS0379-0738%2898%2900036-X&partnerID=40&md5=f199a7f20f9de097fa248ab13dfbd736,"SKL-Natl. Lab. of Forensic Science, S-581 94, LinkÃ¶ping, Sweden; Via Nulvi 5, I-09044, Quartucciu (CA), Italy","Jonson, C.S.L., SKL-Natl. Lab. of Forensic Science, S-581 94, LinkÃ¶ping, Sweden; Artizzu, N., Via Nulvi 5, I-09044, Quartucciu (CA), Italy",Amphetamine; Classification; Comparison; Extraction; Impurities; Profiling,amphetamine; buffer; caffeine; glucose; octane; toluene; article; drug purification; ph; priority journal,"Jonson, C.S.L.; SKL-National Lab. Forensic Science, S-581 94 Linkoping, Sweden; email: sten.jonson@mailbox.swipnet.se",Article,Final,NA,Scopus,2-s2.0-0032507768,,IFSMS 2001,Drugs,Drugs
"Ehleringer J.R., Casale J.F., Lott M.J., Ford V.L.",7005417981;7004165743;7005833676;36870643100;,Tracing the geographical origin of cocaine: Cocaine carries a chemical fingerprint from the region where the coca was grown,2000,Nature,408,6810,NA,311,312,NA,135,10.1038/35042680,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034676446&doi=10.1038%2f35042680&partnerID=40&md5=45b272b1e83ad5248d75017fe16857c6,"Stable Isotope Ratio Facility for Environmental Research, Department of Biology, University of Utah, 257 S 1400 E, Salt Lake City, UT 84112-0840, United States; Special Testing and Research Laboratory, Drug Enforcement Administration, US Department of Justice, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States","Ehleringer, J.R., Stable Isotope Ratio Facility for Environmental Research, Department of Biology, University of Utah, 257 S 1400 E, Salt Lake City, UT 84112-0840, United States; Casale, J.F., Special Testing and Research Laboratory, Drug Enforcement Administration, US Department of Justice, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States; Lott, M.J., Stable Isotope Ratio Facility for Environmental Research, Department of Biology, University of Utah, 257 S 1400 E, Salt Lake City, UT 84112-0840, United States; Ford, V.L., Special Testing and Research Laboratory, Drug Enforcement Administration, US Department of Justice, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States",NA,"alkaloid derivative; cocaine; stable isotope; article; chemical analysis; coca; geographic distribution; priority journal; South America; Alkaloids; Carbon Isotopes; Coca; Cocaine; Narcotics; Nitrogen Isotopes; Plants, Medicinal; South America; Street Drugs; Erythroxylum","Ehleringer, J.R.; Stable Isotope Ratio Facility, 257 S 1400 E, Salt Lake City, UT 84112-0840, United States; email: ehleringer@biology.utah.edu",Article,Final,NA,Scopus,2-s2.0-0034676446,,IFSMS 2001,Drugs,Drugs
"Bermejo-Barrera P., Moreda-PiÃ±eiro A., Moreda-PiÃ±eiro J., Bermejo-Barrera A., Bermejo-Barrera A.M.",55663825800;7004280422;7003842319;7004146471;7006333785;,A study of illicit cocaine seizure classification by pattern recognition techniques applied to metal data,1999,Journal of Forensic Sciences,44,2,NA,270,275,NA,19,10.1520/jfs14451j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345059459&doi=10.1520%2fjfs14451j&partnerID=40&md5=f22f4db8684f64bd15a2adbc92463e69,"Dept. Analyt. Chem., Nutr. B., Faculty of Chemistry, University of Santiago de Compostela, Santiago de Compostela, Spain; Dept. Pathol. Anat. Forensic Sci., Faculty of Medicine, University of Santiago de Compostela, Santiago de Compostela, Spain","Bermejo-Barrera, P., Dept. Analyt. Chem., Nutr. B., Faculty of Chemistry, University of Santiago de Compostela, Santiago de Compostela, Spain; Moreda-PiÃ±eiro, A., Dept. Analyt. Chem., Nutr. B., Faculty of Chemistry, University of Santiago de Compostela, Santiago de Compostela, Spain; Moreda-PiÃ±eiro, J., Dept. Analyt. Chem., Nutr. B., Faculty of Chemistry, University of Santiago de Compostela, Santiago de Compostela, Spain; Bermejo-Barrera, A., Dept. Analyt. Chem., Nutr. B., Faculty of Chemistry, University of Santiago de Compostela, Santiago de Compostela, Spain; Bermejo-Barrera, A.M., Dept. Pathol. Anat. Forensic Sci., Faculty of Medicine, University of Santiago de Compostela, Santiago de Compostela, Spain",Atomic absorption/emission spectrometry; Cocaine; Forensic science; Geographical classification; Metallic species; Seizures,aluminum; cadmium; calcium; chromium; cocaine; copper; illicit drug; iron; lead; magnesium; manganese; metal; nickel; potassium; silver; sodium; strontium; trace element; zinc; article; atomic absorption spectrometry; atomic emission spectrometry; chemical analysis; classification; cluster analysis; drug traffic; geographic distribution; pattern recognition; priority journal; quantitative assay,"Bermejo-Barrera, P.; Analyt. Chem. Nutri./Bromatol. Dept., , Santiago de Compostela, Spain",Article,Final,NA,Scopus,2-s2.0-0345059459,,IFSMS 2001,Drugs,Drugs
"Lurie I.S., Anex D.S., Fintschenko Y., Choi W.-Y.",7006426157;57191663509;56204998700;7402516330;,Profiling of impurities in heroin by capillary electrochromatography and laser-induced fluorescence detection,2001,Journal of Chromatography A,924,1--2,NA,421,427,NA,35,10.1016/S0021-9673(01)00732-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035958599&doi=10.1016%2fS0021-9673%2801%2900732-4&partnerID=40&md5=ed8c7c1ed505f93cb5f00979e4d7dae3,"US Drug Enforcement Administration, Special Testing and Research Laboratory, 3650 Concorde Parkway, Chantilly, VA 20151, United States; Chemical and Radiation Detection Laboratory, Sandia National Laboratories, Mail Stop 9671, P.O. Box 969, Livermore, CA 94551, United States","Lurie, I.S., US Drug Enforcement Administration, Special Testing and Research Laboratory, 3650 Concorde Parkway, Chantilly, VA 20151, United States; Anex, D.S., Chemical and Radiation Detection Laboratory, Sandia National Laboratories, Mail Stop 9671, P.O. Box 969, Livermore, CA 94551, United States; Fintschenko, Y., Chemical and Radiation Detection Laboratory, Sandia National Laboratories, Mail Stop 9671, P.O. Box 969, Livermore, CA 94551, United States; Choi, W.-Y., Chemical and Radiation Detection Laboratory, Sandia National Laboratories, Mail Stop 9671, P.O. Box 969, Livermore, CA 94551, United States",Acetylthebaol; Electrochromatography; Heroin,"Fluorescence; Impurities; Optical resolving power; Organic acids; Monolith column; Chromatography; acetic acid derivative; acetylthebaol; argon; carbon; diamorphine; illicit drug; ion; phenanthrene derivative; polymer; sulfonic acid derivative; unclassified drug; analytic method; article; capillary electrophoresis; fluorescence; high performance liquid chromatography; intermethod comparison; micellar electrokinetic chromatography; micelle; priority journal; Chromatography, Micellar Electrokinetic Capillary; Drug Contamination; Heroin; Lasers; Sensitivity and Specificity; Spectrometry, Fluorescence","Lurie, I.S.; US Drug Enforcement Administration, 3650 Concorde Parkway, Chantilly, VA 20151, United States",Article,Final,NA,Scopus,2-s2.0-0035958599,,IFSMS 2001,Drugs,Drugs
"Myors R.B., Crisp P.T., Skopec S.V., Wells R.J.",6508058834;7003864454;7801642409;7402058947;,Investigation of heroin profiling using trace organic impurities,2001,Analyst,126,5,NA,679,689,NA,24,10.1039/b009093j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034996461&doi=10.1039%2fb009093j&partnerID=40&md5=60270772ba96b9f3b468dba3c93caea7,"Australian Govt. Analyt. Labs., Research and Development Section, PO Box 385, Pymble, NSW 2073, Australia; Chem. Eng. and Industrial Chemistry, University of New South Wales, Sydney, NSW 2052, Australia","Myors, R.B., Australian Govt. Analyt. Labs., Research and Development Section, PO Box 385, Pymble, NSW 2073, Australia; Crisp, P.T., Chem. Eng. and Industrial Chemistry, University of New South Wales, Sydney, NSW 2052, Australia; Skopec, S.V., Australian Govt. Analyt. Labs., Research and Development Section, PO Box 385, Pymble, NSW 2073, Australia; Wells, R.J., Australian Govt. Analyt. Labs., Research and Development Section, PO Box 385, Pymble, NSW 2073, Australia",NA,diamorphine; organic compound; article; cluster analysis; drug determination; drug purity; gas chromatography; mass spectrometry; optical resolution; sampling; statistical model,"Myors, R.B.; Australian Govt. Analytical Lab., PO Box 385, Pymble, NSW 2073, Australia",Article,Final,NA,Scopus,2-s2.0-0034996461,,IFSMS 2001,Drugs,Drugs
"Hays P.A., Remaud G.S., Jamin E., Martin Y.-L.",7005871863;6701505202;55961969700;7102907074;,Geographic origin determination of heroin and cocaine using site- specific isotopic ratio deuterium NMR,2000,Journal of Forensic Sciences,45,3,NA,552,562,NA,38,10.1520/jfs14728j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034111440&doi=10.1520%2fjfs14728j&partnerID=40&md5=cfcaa8cabf9cead30b0107cba2cd55ec,"U.S. Drug Enforcement Administration, Spec. Test. and Research Laboratory, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States; Eurofins Laboratories, Site de la GÃ©raudiÃ¨re, rue Pierre Adolphe Bobierre, 44323 Nantes Cedex 3, France","Hays, P.A., U.S. Drug Enforcement Administration, Spec. Test. and Research Laboratory, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States; Remaud, G.S., Eurofins Laboratories, Site de la GÃ©raudiÃ¨re, rue Pierre Adolphe Bobierre, 44323 Nantes Cedex 3, France; Jamin, E., Eurofins Laboratories, Site de la GÃ©raudiÃ¨re, rue Pierre Adolphe Bobierre, 44323 Nantes Cedex 3, France; Martin, Y.-L., Eurofins Laboratories, Site de la GÃ©raudiÃ¨re, rue Pierre Adolphe Bobierre, 44323 Nantes Cedex 3, France",Chemistry; Cocaine; Deuterium nuclear magnetic resonance; Forensic science; Geographical origin; Heroin; SNIF-NMR; Stable isotope analysis; Substance abuse,cocaine; deuterium; diamorphine; article; chemical analysis; chemical structure; commercial phenomena; deuteron nuclear magnetic resonance; fractionation; geographic distribution; isotope labeling; priority journal; substance abuse,"Hays, P.A.; U.S. Drug Enforcement Administration, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States",Article,Final,NA,Scopus,2-s2.0-0034111440,,IFSMS 2001,Drugs,Drugs
"Stromberg L., Lundberg L., Neumann H., Bobon B., Huizer H., Van Der Stelt N.W.",7006589941;57197432596;7402241325;6503888658;6602192941;6507421164;,Heroin impurity profiling - A harmonization study for retrospective comparisons,2000,Forensic Science International,114,2,NA,67,88,NA,46,10.1016/S0379-0738(00)00295-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342955566&doi=10.1016%2fS0379-0738%2800%2900295-4&partnerID=40&md5=7e4638a3c7919bec3fbba0a8f025f274,"Natl. Laboratory of Forensic Science, S-581 94, LinkÃ¶ping, Sweden; Bundeskriminalamt, Kriminaltechnisches Inst., P.O. B., Wiesbaden, Germany; Netherlands Forensic Institute, Min. Justice, P.O. Box 3110, N., Rijswijk, Netherlands","StrÃ¶mberg, L., Natl. Laboratory of Forensic Science, S-581 94, LinkÃ¶ping, Sweden; Lundberg, L., Natl. Laboratory of Forensic Science, S-581 94, LinkÃ¶ping, Sweden; Neumann, H., Bundeskriminalamt, Kriminaltechnisches Inst., P.O. B., Wiesbaden, Germany; Bobon, B., Bundeskriminalamt, Kriminaltechnisches Inst., P.O. B., Wiesbaden, Germany; Huizer, H., Netherlands Forensic Institute, Min. Justice, P.O. Box 3110, N., Rijswijk, Netherlands; Van Der Stelt, N.W., Netherlands Forensic Institute, Min. Justice, P.O. Box 3110, N., Rijswijk, Netherlands",Harmonisation; Heroin; Profiling; Retrospective comparison; Standardisation,"diamorphine; analytic method; article; chemical analysis; gas chromatography; priority journal; quality control; reproducibility; retrospective study; standardization; Chromatography, Gas; Databases, Factual; Drug Contamination; Forensic Medicine; Heroin; Laboratories; Reference Standards; Reproducibility of Results; Retrospective Studies","Van der Stelt, N.W.; Netherlands Forensic Institute, P.O. Box 3110, NL-2280 GC Rijswijk, Netherlands; email: n.van.der.stelt@nfi.minjus.nl",Article,Final,NA,Scopus,2-s2.0-0342955566,,IFSMS 2001,Drugs,Drugs
"Besacier F., Chaudron-Thozet H.",,Chemical profiling of illicit heroin samples,1999,Forensic Sci. Rev.,11,2,,105,119,,25,,https://pubmed.ncbi.nlm.nih.gov/26255901/,"Forensic Science Laboratory, Lyon, France","Besacier F., Forensic Science Laboratory, Lyon, France; Chaudron-Thozet H., Forensic Science Laboratory, Lyon, France",Chemical profiling; cutting products; heroin; impurities; inorganic compounds; residual solvents; stable isotopes,,,,Final,,Scopus,2-s2.0-0000837215,,IFSMS 2001,Drugs,Drugs
"Ehleringer J.R., Cooper D.A., Lott M.J., Cook C.S.",7005417981;7404354932;7005833676;7402436360;,Geo-location of heroin and cocaine by stable isotope ratios,1999,Forensic Science International,106,1,NA,27,35,NA,86,10.1016/S0379-0738(99)00139-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033407544&doi=10.1016%2fS0379-0738%2899%2900139-5&partnerID=40&md5=a31855977c0f3788cad5d5508e27a73d,"Stable Isotope Ratio Facil. E., Dept. of Biology, University of Utah, Salt Lake City, UT 84112-0840, United States; Drug Enforcement Administration, Spec. Test. and Res. Laboratory, McLean, VA 22102, United States","Ehleringer, J.R., Stable Isotope Ratio Facil. E., Dept. of Biology, University of Utah, Salt Lake City, UT 84112-0840, United States; Cooper, D.A., Drug Enforcement Administration, Spec. Test. and Res. Laboratory, McLean, VA 22102, United States; Lott, M.J., Stable Isotope Ratio Facil. E., Dept. of Biology, University of Utah, Salt Lake City, UT 84112-0840, United States; Cook, C.S., Stable Isotope Ratio Facil. E., Dept. of Biology, University of Utah, Salt Lake City, UT 84112-0840, United States",Carbon isotope ratio; Cocaine; Forensic science; Geographic origin; Heroin; Morphine; Nitrogen isotope ratio,cocaine; diamorphine; morphine; stable isotope; article; Asia; drug analysis; drug manufacture; extraction; geographic distribution; humidity; Mexico; priority journal; synthesis,"Ehleringer, J.R.; SIRFER, , Salt Lake City, UT 84112-0840, United States; email: ehleringer@bioscience.utah.edu",Article,Final,NA,Scopus,2-s2.0-0033407544,,IFSMS 2001,Drugs,Drugs
"Infante F., Dominguez E., Trujillo D., Luna A.",7004047671;6504372891;20136357100;7004417956;,Metal contamination in illicit samples of heroin,1999,Journal of Forensic Sciences,44,1,NA,110,113,NA,35,10.1520/jfs14420j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344628899&doi=10.1520%2fjfs14420j&partnerID=40&md5=8815eb918dc99c4dd78c97c02fcc5c23,"Depto. Biol. Veg. (BotÃ¡nica), Facultad de Ciencias, Avda. San Alberto Magno s/n, 14004-CÃ³rdoba, Spain","Infante, F.; DomÃ­guez, E., Depto. Biol. Veg. (BotÃ¡nica), Facultad de Ciencias, Avda. San Alberto Magno s/n, 14004-CÃ³rdoba, Spain; Trujillo, D.; Luna, A.",Forensic science; Heroin; Metallics contaminants,diamorphine; illicit drug; article; contamination; drug determination; forensic medicine; heroin dependence; priority journal; sampling,"Dominguez, E.; Departamento de Biologia Vegetal, Avda. San Alberto Magno s/n, 14004-Cordoba, Spain",Article,Final,NA,Scopus,2-s2.0-0344628899,,IFSMS 2001,Drugs,Drugs
"Johnston A., King L.A.",7401753208;16072436300;,Heroin profiling: Predicting the country of origin of seized heroin,1998,Forensic Science International,95,1,NA,47,55,NA,32,10.1016/S0379-0738(98)00081-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032490598&doi=10.1016%2fS0379-0738%2898%2900081-4&partnerID=40&md5=2e75d69a6d1e2b36d370a905789a1b03,"Department of Clinical Pharmacology, St. Bartholomew's/Roy. L.S.M./D., London ECIM 6BQ, United Kingdom; Drugs Intelligence Unit, Forensic Science Service, London SE1 7LP, United Kingdom","Johnston, A., Department of Clinical Pharmacology, St. Bartholomew's/Roy. L.S.M./D., London ECIM 6BQ, United Kingdom; King, L.A., Drugs Intelligence Unit, Forensic Science Service, London SE1 7LP, United Kingdom",Adulterants; Heroin; Multivariate statistics; Opium alkaloids; Profiling,diamorphine; opiate; article; drug dependence; drug identification; india; pakistan; priority journal; turkey (republic),"King, L.A.; Drugs Intelligence Unit, 109 Lambeth Road, London, SE1 7LP, United Kingdom",Article,Final,NA,Scopus,2-s2.0-0032490598,,IFSMS 2001,Drugs,Drugs
"Myors R., Wells R.J., Skopec S.V., Crisp P., Iavetz R., Skopec Z., Ekangaki A., Robertson J.",6508058834;7402058947;7801642409;7003864454;15820694100;6505935120;6602892310;7404531595;,Preliminary investigation of heroin fingerprinting using trace element concentrations,1998,Analytical Communications,35,12,NA,403,410,NA,41,10.1039/a808802k,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001517683&doi=10.1039%2fa808802k&partnerID=40&md5=79261edda087022d34688d06d53ffbff,"Australian Govt. Analyt. Labs., Research and Development Section, PO Box 385, Pymble, NSW 2073, Australia; Chem. Eng. and Industrial Chemistry, University of New South Wales, Sydney, NSW 2052, Australia; Department of Statistics, Sch. of Econ. and Financial Studies, Macquarie University, Sydney, NSW 2109, Australia; Australian Federal Police, GPO Box 401, Canberra, ACT 2601, Australia","Myors, R., Australian Govt. Analyt. Labs., Research and Development Section, PO Box 385, Pymble, NSW 2073, Australia; Wells, R.J., Australian Govt. Analyt. Labs., Research and Development Section, PO Box 385, Pymble, NSW 2073, Australia; Skopec, S.V., Australian Govt. Analyt. Labs., Research and Development Section, PO Box 385, Pymble, NSW 2073, Australia; Crisp, P., Chem. Eng. and Industrial Chemistry, University of New South Wales, Sydney, NSW 2052, Australia; Iavetz, R., Australian Govt. Analyt. Labs., Research and Development Section, PO Box 385, Pymble, NSW 2073, Australia; Skopec, Z., Australian Govt. Analyt. Labs., Research and Development Section, PO Box 385, Pymble, NSW 2073, Australia; Ekangaki, A., Department of Statistics, Sch. of Econ. and Financial Studies, Macquarie University, Sydney, NSW 2109, Australia; Robertson, J., Australian Federal Police, GPO Box 401, Canberra, ACT 2601, Australia",NA,NA,"Myors, R.; Australian Govt. Analyt. Labs., PO Box 385, Pymble, NSW 2073, Australia",Article,Final,NA,Scopus,2-s2.0-0001517683,,IFSMS 2001,Drugs,Drugs
"Miller Coyle H., Divakaran K., Jachimowicz E., Ladd C., Lee H.C.",NA,Individualization of marijuana (Cannabis sativa) samples for forensics applications and narcotics enforcement,2001,Proceedings of the American Academy of Forensic Sciences 53rd Annual Meeting,NA,NA,NA,30,31,NA,2,NA,NA,NA,"Miller Coyle, H.; Divakaran, K.; Jachimowicz, E.; Ladd, C.; Lee, H.C.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-0004701854,,IFSMS 2001,Drugs,Drugs
"Tanaka H., Shoyama Y.",9536075600;7004582159;,Monoclonal antibody against tetrahydrocannabinolic acid distinguishes Cannabis sativa samples from different plant species,1999,Forensic Science International,106,3,NA,135,146,NA,13,10.1016/S0379-0738(99)00193-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032711254&doi=10.1016%2fS0379-0738%2899%2900193-0&partnerID=40&md5=0068e56297e1247a56e28f88e5906a0f,"Grad. Sch. of Pharmaceutical Sci., Kyushu Univ., 3-1-1 Maidashi, H., Fukuoka, Japan","Tanaka, H., Grad. Sch. of Pharmaceutical Sci., Kyushu Univ., 3-1-1 Maidashi, H., Fukuoka, Japan; Shoyama, Y., Grad. Sch. of Pharmaceutical Sci., Kyushu Univ., 3-1-1 Maidashi, H., Fukuoka, Japan",Cannabis sativa; ELISA; Marijuana; Monoclonal antibody; THCA,"cannabinoid; cannabis; monoclonal antibody; phenol derivative; plant extract; tetrahydrocannabinolic acid; analytic method; article; controlled study; cross reaction; enzyme linked immunosorbent assay; nonhuman; plant; priority journal; sample; species; Antibodies, Monoclonal; Cannabis; Cross Reactions; Enzyme-Linked Immunosorbent Assay; Hallucinogens; Phenotype; Reproducibility of Results; Sensitivity and Specificity; Tetrahydrocannabinol","Shoyama, Y.; Graduate School, 3-1-1 Maidashi, Higashi-ku, Fukuoka 812-8582, Japan; email: shoyama@shoyaku.phar.kyushu-u.ac.jp",Article,Final,NA,Scopus,2-s2.0-0032711254,,IFSMS 2001,Drugs,Drugs
"Ross S.A., Elsohly M.A.",7401610128;7004537094;,CBN and Î”9-THC concentration ratio as an indicator of the age of stored marijuana samples,1997,Bulletin on Narcotics,49,1--2,NA,139,147,NA,26,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542471584&partnerID=40&md5=76d05bb2e59878635669cf46fe480b43,"Natl. Ctr. the Devmt. of Nat. Prod., Res. Inst. of Pharmaceutical Sci., University of Mississippi, Oxford, MS, United States","Ross, S.A., Natl. Ctr. the Devmt. of Nat. Prod., Res. Inst. of Pharmaceutical Sci., University of Mississippi, Oxford, MS, United States; Elsohly, M.A., Natl. Ctr. the Devmt. of Nat. Prod., Res. Inst. of Pharmaceutical Sci., University of Mississippi, Oxford, MS, United States",NA,NA,"Ross, S.A.; Natl. Ctr. the Devmt. of Nat. Prod., , Oxford, MS, United States",Article,Final,NA,Scopus,2-s2.0-1542471584,,IFSMS 2001,Drugs,Drugs
"Siniscalco Gigliano G., Di Finizio A.",6603194086;6506014026;,The Cannabis sativa L. fingerprint as a tool in forensic investigations,1997,Bulletin on Narcotics,49,1--2,NA,129,137,NA,5,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345081623&partnerID=40&md5=3406946b1bf17c4ad5da0d3bae3ca018,"Dipartimento di Biologia Vegetale, Univ. di Napoli Federico II, via Foria 223, 80139 Naples, Italy","Siniscalco Gigliano, G., Dipartimento di Biologia Vegetale, Univ. di Napoli Federico II, via Foria 223, 80139 Naples, Italy; Di Finizio, A., Dipartimento di Biologia Vegetale, Univ. di Napoli Federico II, via Foria 223, 80139 Naples, Italy",NA,NA,"Siniscalco Gigliano, G.; Dipartimento di Biologia Vegetale, via Foria 223, 80139 Naples, Italy",Article,Final,NA,Scopus,2-s2.0-0345081623,,IFSMS 2001,Drugs,Drugs
