Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
Sibley J.A.,16747871200;,Formation of O-6-acetylmorphine in the 'homebake' preparation of heroin,1996,Forensic Science International,77,3,NA,159,167,NA,10,10.1016/0379-0738(95)01858-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030024391&doi=10.1016%2f0379-0738%2895%2901858-1&partnerID=40&md5=9a173ac588b6f23119dadf913fe9eccf,"Illicit Drugs Group, Inst. Environ. Sci. Res. Ltd., Wellington, New Zealand","Sibley, J.A., Illicit Drugs Group, Inst. Environ. Sci. Res. Ltd., Wellington, New Zealand",Acetyl chloride; Acetylation; Clandestine laboratories; Heroin; O-6-acetylmorphine,diamorphine; illicit drug; morphine; morphine 6 acetate; article; drug acetylation; drug identification; drug structure; drug synthesis; ion pair chromatography; priority journal,"Sibley, J.A.; Illicit Drugs Group, , Wellington, New Zealand",Article,Final,NA,Scopus,2-s2.0-0030024391,,IFSMS 1998,Drugs,Drugs
"Wells R.J., Skopec S.V., Iavetz R., Robertson J.",NA,Trace element analysis of heroin by ICP-MS,1995,Chem. Aust.,62,7,NA,14,15,NA,13,NA,NA,NA,"Wells, R.J.; Skopec, S.V.; Iavetz, R.; Robertson, J.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-0006921192,,IFSMS 1998,Drugs,Drugs
Smith R.M.,57218181170;,Identification of butyl cannabinoids in marijuana,1997,Journal of Forensic Sciences,42,4,NA,610,618,NA,23,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030754607&partnerID=40&md5=9add867be0c2a6e261651d14e7dc15c0,"Wisconsin Department of Justice, Madison Crime Lab., Madison, WI, United States; Wisconsin Department of Justice, Madison Crime Laboratory, 4706 University Avenue, Madison, WI 53705, United States","Smith, R.M., Wisconsin Department of Justice, Madison Crime Lab., Madison, WI, United States, Wisconsin Department of Justice, Madison Crime Laboratory, 4706 University Avenue, Madison, WI 53705, United States",Analogs; Biosynthesis; Bu tylcannabinol; Butylcannabidiol; Butyltetrahydrocannabinol; Cannabinoids; Cannabis sativa; Forensic science; Gas chromatography/mass spectrometry; Marijuana; Tetrahydrocannabinol,cannabidiol; cannabinoid; cannabinol; cannabis; tetrahydrocannabinol; article; biosynthesis; forensic science; gas chromatography; mass spectrometry; priority journal,"Smith, R.M.; Wisconsin Dept. of Justice, 4706 University Avenue, Madison, WI 53705, United States",Article,Final,NA,Scopus,2-s2.0-0030754607,,IFSMS 1998,Drugs,Drugs
"Ross S.A., ElSohly M.A.",,Constituents of Cannabis sativa L. XXVIII. A review of the natural constituents: 1980-1994,1996,Journal of Natural Products,59,1,,49,51,,,,https://pubs.acs.org/doi/pdf/10.1021/np960004a,"Research Institute of Pharmaceutical Sciences, School of Pharmacy, University of Mississippi, Mississippi 38677, United States; Research Institute of Pharmaceutical Sciences and Department of Pharmaceutics, School of Pharmacy, University of Mississippi, Mississippi 38677, United States","Ross S.A., Research Institute of Pharmaceutical Sciences, School of Pharmacy, University of Mississippi, Mississippi 38677, United States; ElSohly M.A., Research Institute of Pharmaceutical Sciences and Department of Pharmaceutics, School of Pharmacy, University of Mississippi, Mississippi 38677, United States",,,,,Final,,Scopus,2-s2.0-0002720261,,IFSMS 1998,Drugs,Drugs
"Rustichelli C., Ferioli V., Vezzalini F., Rossi M.C., Gamberini G.",6603561761;7003516248;6507650109;57199816830;7003480599;,Simultaneous separation and identification of hashish constituents by coupled liquid chromatography-mass spectrometry (HPLC-MS)a),1996,Chromatographia,43,3--4,NA,129,134,NA,21,10.1007/BF02292940,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029744720&doi=10.1007%2fBF02292940&partnerID=40&md5=32fca48196038be0dd2c376eaf36c77d,"Dipto. di Scienze Farmaceutiche, UniversitÃ  di Modena, via Campi, 183, 41100 Modena (MO), Italy; Ctro. Interdipartimentale Grandi S., via Campi, 213/a, 41100 Modena (MO), Italy","Rustichelli, C., Dipto. di Scienze Farmaceutiche, UniversitÃ  di Modena, via Campi, 183, 41100 Modena (MO), Italy; Ferioli, V., Dipto. di Scienze Farmaceutiche, UniversitÃ  di Modena, via Campi, 183, 41100 Modena (MO), Italy; Vezzalini, F., Dipto. di Scienze Farmaceutiche, UniversitÃ  di Modena, via Campi, 183, 41100 Modena (MO), Italy; Rossi, M.C., Ctro. Interdipartimentale Grandi S., via Campi, 213/a, 41100 Modena (MO), Italy; Gamberini, G., Dipto. di Scienze Farmaceutiche, UniversitÃ  di Modena, via Campi, 183, 41100 Modena (MO), Italy",Column chromatography; Hashish samples; Neutral and acidic cannabinoids; On-line liquid chromatography-mass spectrometry,cannabidiol; cannabinoid; cannabinol; cannabis; delta8 tetrahydrocannabinol; dronabinol; article; calibration; drug determination; drug identification; drug isolation; high performance liquid chromatography; mass spectrometry; nonhuman; priority journal; technique; ultraviolet spectrophotometry,"Rustichelli, C.; Dipto. di Scienze Farmaceutiche, Via Campi 183, 41100 Modena, Italy",Article,Final,NA,Scopus,2-s2.0-0029744720,,IFSMS 1998,Drugs,Drugs
"Hida M., Mitsui T., Minami Y., Fujimura Y.",7102536628;7202338530;16413385800;16419354200;,Classification of hashish by pyrolysis-gas chromatography,1995,Journal of Analytical and Applied Pyrolysis,32,C,NA,197,204,NA,15,10.1016/0165-2370(94)00855-U,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000398012&doi=10.1016%2f0165-2370%2894%2900855-U&partnerID=40&md5=2eab86a88235f6d46f82f4ec8dd7cc55,"Criminal Science Laboratory, Aichi Pref. Police HDQ, 2-1-1, Sannomaru, Naka-ku, Nagoya, 460, Japan; Scientific Investigation Research Laboratory, Osaka Pref. Police HDQ, 9, Otemaeno-cho, Higashi-ku, Osaka, 540, Japan; Department of Industrial Chemistry, Faculty of Engineering, University of Chubu, 1200, Matsumoto-cho, Kasugai, 487, Japan","Hida, M., Criminal Science Laboratory, Aichi Pref. Police HDQ, 2-1-1, Sannomaru, Naka-ku, Nagoya, 460, Japan; Mitsui, T., Criminal Science Laboratory, Aichi Pref. Police HDQ, 2-1-1, Sannomaru, Naka-ku, Nagoya, 460, Japan; Minami, Y., Scientific Investigation Research Laboratory, Osaka Pref. Police HDQ, 9, Otemaeno-cho, Higashi-ku, Osaka, 540, Japan; Fujimura, Y., Department of Industrial Chemistry, Faculty of Engineering, University of Chubu, 1200, Matsumoto-cho, Kasugai, 487, Japan",Classification; Cluster analysis; Hashish; Pyrolysis; Pyrolysis-gas chromatography,NA,"Hida, M.; Criminal Science Laboratory, Aichi Pref. Police HDQ, 2-1-1, Sannomaru, Naka-ku, Nagoya, 460, Japan",Article,Final,NA,Scopus,2-s2.0-0000398012,,IFSMS 1998,Drugs,Drugs
"Conn C., Dawson M., Baker A.T., Keegan J., Fryirs B.",35618357400;7203061674;7403520553;35516955700;6506851108;,Identification of N-acetylmethamphetamine in a sample of illicitly synthesized methamphetamine,1996,Journal of Forensic Sciences,41,4,NA,645,647,NA,10,10.1520/jfs13969j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029895733&doi=10.1520%2fjfs13969j&partnerID=40&md5=2119bdb8e3cc47f7399f71a18bab7346,"Department of Chemistry, University of Technology, Sydney, NSW, Australia; Dept. of Anaesthesia and Pain Mgmt., Royal North Shore Hospital, St. Leonards, NSW, Australia; Department of Chemistry, UTS, P.O. Box 123, Broadway, NSW 2007, Australia","Conn, C., Department of Chemistry, University of Technology, Sydney, NSW, Australia, Department of Chemistry, UTS, P.O. Box 123, Broadway, NSW 2007, Australia; Dawson, M., Department of Chemistry, University of Technology, Sydney, NSW, Australia; Baker, A.T., Department of Chemistry, University of Technology, Sydney, NSW, Australia; Keegan, J., Department of Chemistry, University of Technology, Sydney, NSW, Australia; Fryirs, B., Dept. of Anaesthesia and Pain Mgmt., Royal North Shore Hospital, St. Leonards, NSW, Australia",chemistry; controlled substance; drug identification; forensic science; illicit drug manufacture; methamphetamine; N-acetylmethamphetamine; street drug,illicit drug; methamphetamine; n acetylmethamphetamine; unclassified drug; article; controlled study; drug identification; drug impurity; drug manufacture; esterification; gas chromatography; mass spectrometry; priority journal,"Conn, C.; Department of Chemistry, P.O. Box 123, Broadway, NSW 2007, Australia",Article,Final,NA,Scopus,2-s2.0-0029895733,,IFSMS 1998,Drugs,Drugs
"Noggle F.T., Clark C.R., DeRuiter J.",,Gas Chromatographic and Mass Spectral Analysis of Methamphetamine Synthesized From Allylbenzene,1995,L Chromatogr. Sci.,33,,,153,,,,10.1093/chromsci/33.4.153,https://academic.oup.com/chromsci/article-abstract/33/4/153/465630,"Alabama Department of Forensic Sciences, Wire Road, Auburn, Alabama 36831, United States; Department of Pharmacal Sciences, School of Pharmacy, Auburn University, Auburn, Alabama 36849, United States","Noggle F.T., Alabama Department of Forensic Sciences, Wire Road, Auburn, Alabama 36831, United States; Clark C.R., Department of Pharmacal Sciences, School of Pharmacy, Auburn University, Auburn, Alabama 36849, United States; DeRuiter J.,  Department of Pharmacal Sciences, School of Pharmacy, Auburn University, Auburn, Alabama 36849, United States",,,,,,,,,,IFSMS 1998,Drugs,Drugs
"Noggle F.T., Clark C.R., De Ruiter J.",7004439908;7403546736;56969426200;,Gc-ms and lc of addition products formed from the reaction of allylbenzene and related arylpropenes with acetonitrile and sulfuric acid,1995,Journal of Chromatographic Science,33,5,NA,256,262,NA,3,10.1093/chromsci/33.5.256,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009637259&doi=10.1093%2fchromsci%2f33.5.256&partnerID=40&md5=efa3c5211b67aa22bd61d7998b7dfdb6,"Alabama Department of Forensic Sciences, Wire Road, Auburn, AL, 36831, United States; Department of Pharmacal Sciences, School of Pharmacy, Auburn University, Auburn, AL, 36849, United States","Noggle, F.T., Alabama Department of Forensic Sciences, Wire Road, Auburn, AL, 36831, United States; Clark, C.R., Department of Pharmacal Sciences, School of Pharmacy, Auburn University, Auburn, AL, 36849, United States; De Ruiter, J., Department of Pharmacal Sciences, School of Pharmacy, Auburn University, Auburn, AL, 36849, United States",NA,NA,"Clark, C.R.; Department of Pharmacal Sciences, , Auburn, AL, 36849, United States",Article,Final,NA,Scopus,2-s2.0-0009637259,,IFSMS 1998,Drugs,Drugs
"Windahl K.L., McTigue M.J., Pearson J.R., Pratt S.J., Rowe J.E., Sear E.M.",6508047900;6701819704;16139631600;56649555400;7403256348;6504510386;,Investigation of the impurities found in methamphetamine synthesised from pseudoephedrine by reduction with hydriodic acid and red phosphorus,1995,Forensic Science International,76,2,NA,97,114,NA,46,10.1016/0379-0738(95)01803-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029560905&doi=10.1016%2f0379-0738%2895%2901803-4&partnerID=40&md5=bfd6d2e079510ebc3f33d3513ff6114a,"School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia; Victoria Forensic Science Centre, Forensic Drive, Macleod, Vic. 3085, Australia","Windahl, K.L., School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia; McTigue, M.J., School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia; Pearson, J.R., Victoria Forensic Science Centre, Forensic Drive, Macleod, Vic. 3085, Australia; Pratt, S.J., School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia; Rowe, J.E., School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia; Sear, E.M., School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia",Chromatographic analysis; Ephedrine; Hydriodic acid/red phosphorus; Impurities; Mass spectrometry; Methamphetamine; NMR spectroscopy; Reduction,"central stimulant agent; methamphetamine; phosphorus; pseudoephedrine; article; carbon nuclear magnetic resonance; chromatography; diastereoisomer; drug abuse; drug impurity; drug purity; drug synthesis; gas chromatography; mass spectrometry; nuclear magnetic resonance spectroscopy; priority journal; proton nuclear magnetic resonance; reaction analysis; reduction; Acids; Central Nervous System Stimulants; Chromatography, Gas; Drug Contamination; Ephedrine; Iodine Compounds; Magnetic Resonance Spectroscopy; Mass Spectrometry; Methamphetamine; Oxidation-Reduction; Phosphorus; Street Drugs","Rowe, J.E.; School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia",Article,Final,NA,Scopus,2-s2.0-0029560905,,IFSMS 1998,Drugs,Drugs
"Laing R.R., Dawson B.",NA,Identification of the major product from the Ritter reaction using safrole,1997,J. Clan. Lab. Invest. Chem.,7,NA,NA,22,26,NA,4,NA,NA,NA,"Laing, R.R.; Dawson, B.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-0002290720,,IFSMS 1998,Drugs,Drugs
"Goosens E.C., Stegman K.H., De Jong D., De Jong G.J., Brinkman U.A.Th.",8751298600;6508036711;8751298700;7103309560;35494145900;,Investigation of on-line reversed-phase liquid chromatography-gas chromatography-mass spectrometry as a tool for the identification of impurities in drug substances,1996,Analyst,121,1,NA,61,66,NA,17,10.1039/an9962100061,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029971392&doi=10.1039%2fan9962100061&partnerID=40&md5=9600167e5b3b4189547a1fc63fe77cb3,"Solvay Duphar, Analytical Development Department, P.O. Box 900, 1380 DA, Weesp, Netherlands; Free University, Department of Analytical Chemistry, De Boelelaan 1083, 1081 HV, Amsterdam, Netherlands","Goosens, E.C., Solvay Duphar, Analytical Development Department, P.O. Box 900, 1380 DA, Weesp, Netherlands; Stegman, K.H., Solvay Duphar, Analytical Development Department, P.O. Box 900, 1380 DA, Weesp, Netherlands; De Jong, D., Solvay Duphar, Analytical Development Department, P.O. Box 900, 1380 DA, Weesp, Netherlands; De Jong, G.J., Solvay Duphar, Analytical Development Department, P.O. Box 900, 1380 DA, Weesp, Netherlands; Brinkman, U.A.Th., Free University, Department of Analytical Chemistry, De Boelelaan 1083, 1081 HV, Amsterdam, Netherlands",Drug substance; Gas chromatography-mass spectrometry; Impurity profiling; Reversed-phase liquid chromatography,acetonitrile; mebeverine; mesylic acid; analytic method; anion exchange; article; controlled study; drug impurity; drug isolation; gas chromatography; mass spectrometer; mass spectrometry; reversed phase liquid chromatography,"Goosens, E.C.; Solvay Duphar Analytic Develop Dept, PO Box 900, 1380 DA, Weesp, Netherlands",Article,Final,NA,Scopus,2-s2.0-0029971392,,IFSMS 1998,Drugs,Drugs
"Harakuwe A.H., Haddad P.R.",6602587075;7102888759;,Manipulation of separation selectivity for inorganic anions in capillary zone electrophoresis using control of electrolyte pH,1996,Journal of Chromatography A,734,2,NA,416,421,NA,32,10.1016/0021-9673(95)01294-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029895957&doi=10.1016%2f0021-9673%2895%2901294-X&partnerID=40&md5=83908078f36c5eb80b7e24c73834c1f3,"Department of Chemistry, University of Tasmania, G.P.O. Box 252C, Hobart, Tasmania 7001, Australia","Harakuwe, A.H., Department of Chemistry, University of Tasmania, G.P.O. Box 252C, Hobart, Tasmania 7001, Australia; Haddad, P.R., Department of Chemistry, University of Tasmania, G.P.O. Box 252C, Hobart, Tasmania 7001, Australia",Electrolyte pH; Fluoride; Inorganic anions; pH effects; Phosphate,electrolyte; article; pH; priority journal; technique; zone electrophoresis,"Haddad, P.R.; Department of Chemistry, G.P.O. Box 252C, Hobart, Tasmania 7001, Australia",Article,Final,NA,Scopus,2-s2.0-0029895957,,IFSMS 1998,Drugs,Drugs
Berridge J.C.,24494164200;,Impurities in drug substances and drug products: new approaches to quantification and qualification,1995,Journal of Pharmaceutical and Biomedical Analysis,14,1--2,NA,7,12,NA,30,10.1016/0731-7085(95)01573-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029551703&doi=10.1016%2f0731-7085%2895%2901573-6&partnerID=40&md5=49b6ff5a50d51433ddfec63c1a0c2826,"Analytical Research and Development, Pfizer Central Research, Sandwich, Kent CT13 9NJ, United Kingdom","Berridge, J.C., Analytical Research and Development, Pfizer Central Research, Sandwich, Kent CT13 9NJ, United Kingdom",Drug product; Drug substance; Impurities; Qualification,"analytic method; conference paper; drug control; drug identification; drug impurity; high performance liquid chromatography; practice guideline; priority journal; quality control; standardization; Chemistry, Pharmaceutical; Drug Contamination; Pharmaceutical Preparations","Berridge, J.C.; Analytical Research and Development, Pfizer Central Research, Sandwich, Kent CT13 9NJ, United Kingdom",Article,Final,NA,Scopus,2-s2.0-0029551703,,IFSMS 1998,Drugs,Drugs
McKibben T.,,Analyses oflnorganic Components Found in Clandestine Drug Laboratory Evidence,1995,J Clandest Lab Invest Chem Assoc,5,4,,19,,,,,,,,,,,,,,,,,IFSMS 1998,Drugs,Drugs
"Cartier J., Gueniat O., Cole M.D.",6603777222;6506195979;7401806353;,Headspace analysis of solvents in cocaine and heroin samples,1997,Science and Justice - Journal of the Forensic Science Society,37,3,NA,175,181,NA,21,10.1016/S1355-0306(97)72171-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030806559&doi=10.1016%2fS1355-0306%2897%2972171-3&partnerID=40&md5=30e8149b9334da6a2e812acf3ab2cbcb,"Inst. Police Sci. et de Criminologie, Batiment de Chimie, University of Lausanne, Lausanne-Dorigny, CH 1015, Switzerland; Forensic Science Unit, Dept. of Pure and Applied Chemistry, University of Strathclyde, 204 George Street, Glasgow, G1 1XW, United Kingdom","Cartier, J., Inst. Police Sci. et de Criminologie, Batiment de Chimie, University of Lausanne, Lausanne-Dorigny, CH 1015, Switzerland; Gueniat, O., Inst. Police Sci. et de Criminologie, Batiment de Chimie, University of Lausanne, Lausanne-Dorigny, CH 1015, Switzerland; Cole, M.D., Forensic Science Unit, Dept. of Pure and Applied Chemistry, University of Strathclyde, 204 George Street, Glasgow, G1 1XW, United Kingdom",Cocaine; Drug profiling; Drugs of abuse; Forensic science; Heroin; Solvent residues,activated carbon; carbon disulfide; cocaine; diamorphine; drug solvent; article; drug traffic; forensic science; gas chromatography; geography; mass spectrometry; vapor,"Cole, M.D.; Forensic Science Unit, 204 George Street, Glasgow, G1 1XW, United Kingdom",Article,Final,NA,Scopus,2-s2.0-0030806559,,IFSMS 1998,Drugs,Drugs
"Dejarme L.E., Lawhon S.J., Ray P., Kuhlman M.R.",6507442820;25936417500;8213085000;7003386849;,Analysis of the volatile organic compounds in seized cocaine hydrochloride,1997,Proceedings of SPIE - The International Society for Optical Engineering,2937,NA,NA,2,7,NA,1,10.1117/12.266769,https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149216359&doi=10.1117%2f12.266769&partnerID=40&md5=3dca46bf1c11ee7a328301c3e33464e2,"Battelle Columbus Operations, Columbus, OH, United States","Dejarme, L.E., Battelle Columbus Operations, Columbus, OH, United States; Lawhon, S.J., Battelle Columbus Operations, Columbus, OH, United States; Ray, P., Battelle Columbus Operations, Columbus, OH, United States; Kuhlman, M.R., Battelle Columbus Operations, Columbus, OH, United States",Cocaine hydrochloride; Cryofocusing; GC/MS; Illicit cocaine hydrochloride; Seized cocaine hydrochloride; Sorbent tubes; Volatile impurities,Acetone; Chromatographic analysis; Cryogenics; Desorption; Dichloromethane; Gas chromatography; Gases; Glass; Granular materials; Helium; High performance liquid chromatography; Inert gases; Ketones; Liquefied gases; Liquid nitrogen; Mass spectrometry; Methanol; Organic solvents; Paraffins; Propane; Radiometry; Sorption; Tubes (components); Volatile organic compounds; Cocaine hydrochloride; Cryofocusing; GC/MS; Illicit cocaine hydrochloride; Seized cocaine hydrochloride; Sorbent tubes; Volatile impurities; Organic compounds,"Dejarme, L. E.; Battelle Columbus Operations, Columbus, OH, United States",Conference Paper,Final,NA,Scopus,2-s2.0-58149216359,,IFSMS 1998,Drugs,Drugs
"Mulligan K.J., Brueggemeyer T.W., Crockett D.F., Schepman J.B.",7005703103;6506196745;7006445308;6504385676;,Analysis of organic volatile impurities as a forensic tool for the examination of bulk pharmaceuticals,1996,Journal of Chromatography B: Biomedical Applications,686,1,NA,85,95,NA,32,10.1016/S0378-4347(96)00109-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030575832&doi=10.1016%2fS0378-4347%2896%2900109-0&partnerID=40&md5=03dfc84f827d65032011fef77d017f1d,"Forensic Chemistry Center, U.S. Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States","Mulligan, K.J., Forensic Chemistry Center, U.S. Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States; Brueggemeyer, T.W., Forensic Chemistry Center, U.S. Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States; Crockett, D.F., Forensic Chemistry Center, U.S. Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States; Schepman, J.B., Forensic Chemistry Center, U.S. Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States",Forensic analysis; Headspace analysis; Residual solvents; Reviews; Statistical techniques; Volatile organic compounds,volatile organic compound; capillary gas chromatography; drug determination; drug impurity; drug quality; mass spectrometry; priority journal; review; statistics; technique; Cocaine; Forensic Medicine; Gas Chromatography-Mass Spectrometry; Heroin; Narcotics; Volatilization,"Mulligan, K.J.; Forensic Chemical Center, 1141 Central Parkway, Cincinnati, OH 45202, United States",Review,Final,NA,Scopus,2-s2.0-0030575832,,IFSMS 1998,Drugs,Drugs
Schuberth J.,35806774900;,Volatile Organic Compounds Determined in Pharmaceutical Products by Full Evaporation Technique and Capillary Gas Chromatography/ Ion-Trap Detection,1996,Analytical Chemistry,68,8,NA,1317,1320,NA,20,10.1021/ac951084a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030130839&doi=10.1021%2fac951084a&partnerID=40&md5=b7ef2c1a5718fd2a1cbfd8952e4f907e,"National Board of Forensic Medicine, Department of Forensic Chemistry, University Hospital, 581 85 LinkÃ¶ping, Sweden","Schuberth, J., National Board of Forensic Medicine, Department of Forensic Chemistry, University Hospital, 581 85 LinkÃ¶ping, Sweden",NA,Capillary flow; Chromatographic analysis; Drug products; Ethanol; Evaporation; Gas chromatography; Ions; Solvents; Toluene; Capillary gas chromatography; Distinct signatures; Forensic applications; Full evaporation method; Ion trap detection; Pharmaceutical products; Volatile organic compounds; 2 propanol; acetone; alcohol; cineole; ciprofloxacin; menthol; methyl acetate; piroxicam; risperidone; spironolactone; toluene; unclassified drug; volatile organic compound; article; capillary gas chromatography; evaporation,"Schuberth, J.; National Board of Forensic Medicine, , 581 85 LinkÃ¶ping, Sweden",Article,Final,NA,Scopus,2-s2.0-0030130839,,IFSMS 1998,Drugs,Drugs
"Morello D.R., Meyers R.P.",9274683200;7103328453;,Qualitative and quantitative determination of residual solvents in illicit cocaine HCl and heroin HCl,1995,Journal of Forensic Sciences,40,6,NA,957,963,NA,48,10.1520/jfs13863j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028807714&doi=10.1520%2fjfs13863j&partnerID=40&md5=97b446494c46004405906d81201eb9d6,"US DEA, Special Testing/Research Laboratory, 7704 Old Springhouse Rd., McLean, VA 22102-3494, United States","Morello, D.R., US DEA, Special Testing/Research Laboratory, 7704 Old Springhouse Rd., McLean, VA 22102-3494, United States; Meyers, R.P., US DEA, Special Testing/Research Laboratory, 7704 Old Springhouse Rd., McLean, VA 22102-3494, United States",cocaine; criminalistics; drug chemistry; forensic science; gas- chromatography-mass spectrometry; heroin; illicit drug identification; residual solvents,cocaine; diamorphine; illicit drug; sodium sulfate; solvent; article; calibration; drug determination; drug identification; gas chromatography; mass spectrometry; methodology; practice guideline; priority journal; standard,"Morello, D.R.; US DEA, 7704 Old Springhouse Rd., McLean, VA 22102-3494, United States",Article,Final,NA,Scopus,2-s2.0-0028807714,,IFSMS 1998,Drugs,Drugs
"Blackwell T.M.,",,The Differentiation of Dimethylterephthalate from Dimethylisophthalate via GC/FTIR,1998,Microgram,31,2,,62,,,,,,,,,,,,,,,,,IFSMS 1998,Drugs,Drugs
Chew S.L.,,"1,4-Butanediol in Liquid Exhibit",1997,Microgram,30,7,,154,,,,,,,,,,,,,,,,,IFSMS 1998,Drugs,Drugs
Ely R.A.,NA,Dimethyl sulfone identified in amphetamine and methamphetamine samples,1996,J. Clan. Lab. Invest. Chem. Assoc,6,NA,NA,12,13,NA,1,NA,NA,NA,"Ely, R.A.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-57349095929,,IFSMS 1998,Drugs,Drugs
"Cooper S.D., Toske S.G.",,Identification and differentiation of dimethyl terephthalate and its geometrical isomer dimethyl phthalate,1996,Microgram,29,12,,307,,,,,,,,,,,,,,,,,IFSMS 1998,Drugs,Drugs
Matkovich C.E.,,Identification of Dimethyl Terephthalate in Cocaine Samples,1996,Microgram,29,12,,316,,,,,,,,,,,,,,,,,IFSMS 1998,Drugs,Drugs
"Pestaner J.P., Mullick F.G., Centeno J.A.",57189602795;7004530751;7006773214;,Characterization of acetaminophen: Molecular microanalysis with Raman microprobe spectroscopy,1996,Journal of Forensic Sciences,41,6,NA,1060,1063,NA,22,10.1520/jfs14050j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029985161&doi=10.1520%2fjfs14050j&partnerID=40&md5=76adb1a4904ce0b135f8362db502f05e,"Off. Chf. Med. Examiner City New Y., New York, NY, United States; Armed Forces Institute of Pathology, Dept. Environ. Toxicologic Pathol., Washington, DC, United States; Dept. Environ. Toxicologic Pathol., Armed Forces Institute of Pathology, Washington, DC 20306-6000, United States","Pestaner, J.P., Off. Chf. Med. Examiner City New Y., New York, NY, United States; Mullick, F.G.; Centeno, J.A., Armed Forces Institute of Pathology, Dept. Environ. Toxicologic Pathol., Washington, DC, United States, Dept. Environ. Toxicologic Pathol., Armed Forces Institute of Pathology, Washington, DC 20306-6000, United States",acetaminophen; forensic pathology; forensic science; forensic toxicology; poisoning; Raman spectroscopy,paracetamol; adult; article; case report; clinical feature; drug intoxication; female; human; microanalysis; priority journal; Raman spectrometry; self poisoning,"Centeno, J.A.; Envtl./Toxicologic Pathology Dept., , Washington, DC 20306-6000, United States",Article,Final,NA,Scopus,2-s2.0-0029985161,,IFSMS 1998,Drugs,Drugs
"Atay O., Oztop F.",7003851056;6602998080;,"Quantitative determination by using HPLC and GLC methods for cocaine HCl in synthetic binary mixtures with procaine HCl, lidocaine HCl and caffeine",1997,Analytical Letters,30,3,NA,565,584,NA,15,10.1080/00032719708001802,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030778276&doi=10.1080%2f00032719708001802&partnerID=40&md5=a7ba6c2202880998af7f70bbab9c18c6,"Dept. of Pharmaceutical Chemistry, Faculty of Pharmacy, Gazi University, 06330 Ankara, Turkey; Narcotic Lab. Gendarmarie Gen. C., Ankara, Turkey","Atay, O., Dept. of Pharmaceutical Chemistry, Faculty of Pharmacy, Gazi University, 06330 Ankara, Turkey; Ãztop, F., Narcotic Lab. Gendarmarie Gen. C., Ankara, Turkey",Binary mixtures; Caffeine; Cocaine HCl; GLC; HPLC; Lidocaine HCl; Procaine HCl; Quantitative determination,NA,"Atay, O.; Dept. of Pharmaceutical Chemistry, , 06330 Ankara, Turkey",Article,Final,NA,Scopus,2-s2.0-0030778276,,IFSMS 1998,Drugs,Drugs
